,price,sqft,location,bathrooms,bhk
2294,71.87,1475,New Alipore,7.0,3
2295,56.5,772,New Alipore,2.0,2
2299,59.0,3410,New Alipore,2.0,3
2300,61.74,1365,New Alipore,3.0,3
2303,68.0,1431,New Alipore,3.0,2
2304,55.0,1365,New Alipore,2.0,2
2314,100.0,1227,New Alipore,2.0,2
2315,87.0,1465,New Alipore,1.0,2
2321,45.6,1572,New Alipore,3.0,1
2322,70.0,1630,New Alipore,2.0,3
2323,58.7,1572,New Alipore,2.0,3
2326,76.93,1630,New Alipore,3.0,3
2327,65.52,1185,New Alipore,2.0,2
2328,93.36,1572,New Alipore,2.0,3
2330,98.0,1707,New Alipore,2.0,3
2331,116.0,1630,New Alipore,2.0,3
2333,58.57,1501,New Alipore,6.0,3
2334,31.63,1501,New Alipore,2.0,1
2336,38.0,1377,New Alipore,3.0,1
2339,27.31,1707,New Alipore,2.0,1
2340,65.55,1707,New Alipore,1.0,4
2341,92.0,1572,New Alipore,2.0,4
2345,99.85,1707,New Alipore,2.0,3
2346,84.99,1707,New Alipore,1.0,4
2347,65.0,1185,New Alipore,2.0,3
2349,63.5,1630,New Alipore,3.0,3
2350,65.0,1630,New Alipore,4.0,2
2351,110.0,1572,New Alipore,5.0,3
2354,54.61,1630,New Alipore,4.0,3
2355,131.0,1501,New Alipore,3.0,3
2356,83.0,1956,New Town,2.0,4
2358,83.0,1956,New Town,1.0,2
2360,75.0,1465,New Town,3.0,2
2361,24.0,755,New Town,1.0,1
2362,85.0,1080,New Town,2.0,3
2363,80.0,1480,New Town,2.0,1
2364,73.0,1319,New Town,3.0,4
2367,55.72,1460,New Town,2.0,1
2368,72.0,1259,New Town,4.0,2
2369,62.0,1350,New Town,2.0,2
2371,23.0,1574,New Town,2.0,1
2372,130.0,1300,New Town,3.0,3
2381,95.0,2185,New Town,2.0,3
2382,88.0,2052,New Town,2.0,3
2383,105.0,1663,New Town,4.0,1
2385,64.0,1788,New Town,2.0,1
2389,87.0,988,New Town,3.0,1
2398,26.35,1274,New Town,3.0,1
2399,110.0,1350,New Town,2.0,2
2400,75.0,1617,New Town,2.0,4
2401,67.0,1450,New Town,3.0,4
2402,81.0,1319,New Town,2.0,2
2403,72.0,1823,New Town,2.0,3
2404,145.0,1350,New Town,2.0,3
2405,85.0,1730,New Town,3.0,2
2406,27.9,1955,New Town,2.0,1
2407,75.0,1522,New Town,5.0,3
2408,88.95,1522,New Town,2.0,3
2409,85.0,2000,New Town,3.0,3
2411,80.0,2113,New Town,2.0,3
2412,68.0,1588,New Town,2.0,3
2413,70.0,1697,New Town,2.0,4
2414,87.0,1100,New Town,2.0,2
2415,75.0,1955,New Town,2.0,3
2416,80.0,1538,New Town,3.0,2
2418,67.0,1155,New Town,2.0,2
2419,77.0,1226,New Town,3.0,4
2420,101.0,1555,New Town,1.0,2
2421,74.0,2204,New Town,3.0,1
2422,79.0,1350,New Town,3.0,4
2423,81.0,1528,New Town,3.0,3
2425,77.0,1226,New Town,2.0,1
2426,101.0,1555,New Town,2.0,4
2427,90.0,2204,New Town,2.0,2
2429,100.0,1509,New Town,3.0,2
2430,85.0,1288,New Town,2.0,4
2431,110.0,1085,New Town,2.0,3
2432,95.0,1520,New Town,3.0,3
2433,104.0,1875,New Town,2.0,3
2434,72.0,2204,New Town,2.0,4
2435,91.0,1761,New Town,2.0,3
2437,62.0,3450,New Town,2.0,1
2438,83.0,1955,New Town,2.0,3
2439,78.0,1955,New Town,2.0,3
2440,72.0,1522,New Town,3.0,4
2441,81.0,1697,New Town,6.0,1
2442,91.0,1845,New Town,1.0,3
2444,68.0,956,New Town,2.0,3
2445,190.0,1226,New Town,2.0,3
2447,69.0,1845,New Town,3.0,2
2448,101.0,1226,New Town,2.0,1
2449,200.0,1450,New Town,2.0,2
2450,80.0,3525,New Town,4.0,3
2451,75.0,1761,New Town,2.0,2
2452,68.0,1823,New Town,2.0,2
2453,73.0,1350,New Town,3.0,3
2455,88.0,680,New Town,2.0,2
2456,73.0,1623,New Town,3.0,2
2457,85.0,1697,New Town,2.0,1
2458,64.0,1955,New Town,2.0,2
2459,105.0,1265,New Town,2.0,2
2460,83.0,2273,New Town,2.0,3
2462,69.0,1553,New Town,3.0,1
2463,83.0,1535,New Town,1.0,4
2464,34.0,1109,New Town,2.0,1
2466,35.5,1227,New Town,2.0,1
2467,120.0,931,New Town,3.0,3
2468,98.0,1480,New Town,2.0,2
2469,68.0,1200,New Town,3.0,3
2471,52.0,787,New Town,2.0,1
2474,76.0,1000,New Town,2.0,3
2478,83.84999,1450,New Town,4.0,1
2481,20.0,1400,New Town,2.0,1
2482,75.0,1500,New Town,3.0,3
2484,62.5,1840,New Town,2.0,4
2485,62.5,1310,New Town,4.0,2
2486,74.0,1310,New Town,3.0,3
2487,69.0,1555,New Town,2.0,1
2488,64.98999,1200,New Town,4.0,2
2490,67.0,1080,New Town,2.0,2
2492,35.27,1109,New Town,1.0,1
2502,70.0,1578,New Town,1.0,2
2506,78.0,1485,New Town,3.0,3
2507,106.0,2082,New Town,2.0,2
2508,72.0,2082,New Town,2.0,4
2510,58.0,1226,New Town,2.0,2
2511,85.0,956,New Town,3.0,3
2513,74.0,1845,New Town,2.0,5
2514,81.0,1555,New Town,3.0,2
2515,87.07,1845,New Town,2.0,4
2516,60.1,2110,New Town,3.0,1
2517,105.0,1522,New Town,2.0,4
2518,160.0,1280,New Town,2.0,3
2519,80.8,3434,New Town,2.0,2
2520,80.9,1845,New Town,3.0,4
2521,105.0,1845,New Town,2.0,3
2522,87.99,2152,New Town,2.0,4
2523,52.0,1956,New Town,2.0,1
2525,75.0,1844,New Town,3.0,4
2526,82.0,1522,New Town,2.0,3
2527,69.0,1956,New Town,2.0,2
2528,58.26,1226,New Town,2.0,2
2530,93.0,1455,New Town,2.0,1
2532,75.0,3434,New Town,2.0,3
2533,62.0,1522,New Town,3.0,2
2534,82.0,1258,New Town,2.0,4
2535,105.0,1956,New Town,2.0,2
2536,90.0,2249,New Town,2.0,2
2537,105.0,2109,New Town,5.0,1
2538,86.0,1845,New Town,2.0,3
2539,155.0,1628,New Town,3.0,2
2540,27.0,852,New Town,3.0,1
2541,93.0,852,New Town,2.0,1
2542,110.0,1835,New Town,1.0,2
2543,80.51,2044,New Town,2.0,3
2544,59.88,1491,New Town,2.0,2
2545,57.61,1109,New Town,2.0,2
2546,65.12,1067,New Town,4.0,3
2547,131.0,1206,New Town,3.0,3
2548,108.0,2444,New Town,2.0,2
2549,92.93,2006,New Town,9.0,3
2550,134.0,1721,New Town,2.0,2
2551,63.12,2484,New Town,2.0,3
2553,64.04,973,New Town,2.0,3
2554,117.0,1186,New Town,2.0,2
2555,90.99,2170,New Town,3.0,1
2557,63.34,1036,New Town,3.0,2
2558,125.0,1173,New Town,3.0,3
2560,82.4,888,New Town,2.0,2
2561,75.11,1526,New Town,1.0,1
2562,89.58,1391,New Town,7.0,2
2563,112.0,1659,New Town,3.0,2
2564,89.85,2086,New Town,3.0,3
2565,130.0,1664,New Town,2.0,4
2566,110.0,946,New Town,2.0,2
2569,45.0,1460,New Town,3.0,1
2571,24.6,1296,New Town,3.0,1
2574,130.0,1259,New Town,4.0,4
2575,156.0,1259,New Town,2.0,2
2577,68.0,907,New Town,2.0,3
2588,60.0,1500,New Town,4.0,2
2591,93.0,1500,New Town,4.0,2
2592,104.0,1500,New Town,3.0,2
2593,75.0,1450,New Town,2.0,1
2595,56.0,997,New Town,6.0,1
2596,66.0,972,New Town,2.0,2
2597,66.0,950,New Town,3.0,3
2601,33.0,1100,New Town,5.0,1
2602,82.95,1050,New Town,2.0,1
2605,80.0,1480,New Town,3.0,4
2612,38.25,1100,New Town,3.0,1
2613,29.52,1200,New Town,2.0,1
2620,96.0,1440,New Town,2.0,4
2622,44.0,2185,New Town,2.0,1
2623,28.75,2230,New Town,2.0,1
2624,28.75,2185,New Town,2.0,1
2625,75.0,1757,New Town,3.0,4
2628,130.0,1725,New Town,2.0,1
2630,44.0,1350,New Town,1.0,1
2632,30.01,1080,New Town,2.0,1
2633,36.0,1452,New Town,3.0,1
2641,37.42,1500,New Town,2.0,1
2644,91.0,839,New Town,2.0,2
2645,78.0,1450,New Town,3.0,3
2646,76.0,1450,New Town,3.0,2
2647,76.0,920,New Town,3.0,3
2648,65.0,1360,New Town,3.0,2
2655,67.0,1050,New Town,2.0,2
2656,66.77,1000,New Town,2.0,3
2658,100.0,1200,New Town,7.0,1
2668,46.0,1874,New Town,2.0,1
2677,46.0,1450,New Town,2.0,1
2684,92.0,900,New Town,2.0,2
2685,170.0,2100,New Town,2.0,4
2686,97.0,2800,New Town,2.0,3
2688,97.0,2800,New Town,3.0,4
2691,78.20999,1350,New Town,2.0,3
2693,64.0,1996,New Town,2.0,3
2696,75.0,1400,New Town,2.0,3
2697,37.0,1250,New Town,4.0,1
2699,95.0,1456,New Town,2.0,2
2700,75.0,2200,New Town,2.0,2
2701,70.0,1450,New Town,3.0,3
2704,97.0,1456,New Town,2.0,3
2705,95.0,1535,New Town,3.0,1
2706,75.0,1450,New Town,3.0,2
2707,95.0,1456,New Town,2.0,3
2708,75.0,2200,New Town,2.0,3
2709,70.0,1450,New Town,2.0,3
2710,75.0,1500,New Town,4.0,2
2711,35.0,1450,New Town,7.0,1
2713,145.0,1456,New Town,5.0,3
2714,97.54,1535,New Town,3.0,3
2715,110.0,1450,New Town,2.0,2
2716,80.0,1430,New Town,2.0,2
2720,95.0,950,New Town,2.0,3
2722,92.23,1500,New Town,2.0,2
2723,75.0,950,New Town,3.0,2
2724,105.0,1450,New Town,3.0,3
2726,75.0,1266,New Town,2.0,2
2732,70.0,972,New Town,2.0,3
2734,120.0,1450,New Town,4.0,2
2736,200.0,950,New Town,6.0,3
2739,108.0,1064,New Town,2.0,2
2745,75.0,1105,New Town,3.0,3
2746,135.0,1064,New Town,2.0,2
2747,50.35,1046,New Town,2.0,1
2750,45.0,1450,New Town,2.0,1
2756,37.0,1150,New Town,2.0,1
2762,69.79,1103,New Town,3.0,3
2765,34.14,1200,New Town,2.0,1
2766,69.38,1180,New Town,2.0,3
2768,63.0,1150,New Town,3.0,2
2770,27.95,1400,New Town,2.0,1
2774,84.0,2231,New Town,3.0,3
2775,81.0,5400,New Town,2.0,2
2776,102.0,1250,New Town,1.0,3
2777,74.47,942,New Town,6.0,2
2778,74.19,946,New Town,3.0,3
2779,77.38,970,New Town,2.0,3
2780,65.15,1173,New Town,2.0,2
2781,81.0,1356,New Town,3.0,2
2782,67.4,1227,New Town,2.0,2
2783,76.69,1240,New Town,2.0,4
2784,86.0,1098,New Town,2.0,2
2785,75.66,1354,New Town,3.0,1
2786,102.0,1349,New Town,2.0,2
2787,92.75,1373,New Town,3.0,1
2788,96.18,1386,New Town,2.0,4
2789,104.0,1407,New Town,3.0,3
2790,78.31999,1153,New Town,3.0,2
2791,79.97,1252,New Town,3.0,3
2792,85.58,1271,New Town,3.0,2
2793,87.45,1280,New Town,2.0,2
2794,93.33,1285,New Town,1.0,2
2795,65.81,1295,New Town,2.0,2
2796,74.02,1360,New Town,2.0,3
2797,78.89,1364,New Town,5.0,3
2798,79.87,1391,New Town,2.0,2
2799,102.0,1412,New Town,2.0,3
2800,77.27,1424,New Town,3.0,1
2801,75.14,1454,New Town,2.0,2
2802,75.55,1556,New Town,7.0,3
2803,81.48999,1590,New Town,3.0,2
2804,86.9,1697,New Town,1.0,3
2806,90.0,1010,New Town,2.0,3
2808,118.0,1468,New Town,3.0,3
2810,91.08,901,New Town,1.0,2
2814,76.51,1268,New Town,1.0,3
2816,68.0,1287,New Town,3.0,2
2817,86.0,1825,New Town,2.0,3
2820,45.01,1275,New Town,3.0,1
2821,125.0,1956,New Town,2.0,3
2825,160.0,2429,New Town,2.0,2
2826,68.0,1440,New Town,4.0,2
2830,65.0,1950,New Town,2.0,3
2835,65.0,975,New Town,3.0,3
2839,80.0,1200,New Town,4.0,2
2847,54.0,800,New Town,2.0,1
2850,200.0,1380,New Town,2.0,3
2851,81.31,897,New Town,3.0,2
2853,53.06,1663,New Town,2.0,1
2856,122.0,1238,New Town,3.0,2
2857,66.18,1172,New Town,1.0,3
2862,202.0,1550,New Town,2.0,3
2863,80.0,3060,New Town,2.0,2
2870,161.0,1114,New Town,4.0,3
2871,165.0,992,New Town,4.0,2
2872,72.0,1350,New Town,2.0,3
2874,113.99999,2400,New Town,2.0,1
2876,65.55,1200,New Town,3.0,3
2877,97.0,2073,New Town,2.0,2
2880,65.94,1915,New Town,3.0,3
2881,71.73,1451,New Town,3.0,3
2891,140.0,1451,New Town,2.0,2
2892,81.2,1835,New Town,2.0,2
2893,101.0,1150,New Town,1.0,3
2894,94.0,1401,New Town,1.0,3
2896,39.0,1268,New Town,2.0,1
2900,91.8,1663,New Town,3.0,3
2902,95.0,999,New Town,3.0,3
2905,66.0,1915,New Town,2.0,3
2906,85.0,1451,New Town,1.0,2
2907,43.0,943,New Town,2.0,1
2910,85.0,1522,New Town,8.0,3
2911,73.0,1450,New Town,2.0,1
2913,25.24,943,New Town,2.0,1
2917,75.0,2393,New Town,4.0,4
2920,65.56999,1915,New Town,4.0,3
2923,112.99999,1250,New Town,2.0,3
2927,92.0,1417,New Town,1.0,3
2928,65.55,1552,New Town,6.0,4
2929,82.65,1500,New Town,2.0,3
2930,94.95,1480,New Town,1.0,2
2931,48.72,1140,New Town,2.0,1
2932,30.18,1140,New Town,5.0,1
2935,127.0,943,New Town,2.0,3
2938,59.0,1289,New Town,3.0,1
2941,81.06,943,New Town,2.0,3
2942,60.87,943,New Town,2.0,2
2943,95.0,1415,New Town,2.0,3
2944,52.68,2320,New Town,2.0,1
2948,176.0,1140,New Town,2.0,3
2950,31.63,943,New Town,2.0,1
2951,65.63,746,New Town,3.0,2
2952,38.4,2166,New Town,2.0,1
2954,65.0,1140,New Town,3.0,3
2957,110.0,832,New Town,2.0,2
2958,47.91,790,New Town,3.0,1
2959,146.0,1615,New Town,2.0,3
2963,81.2,1663,New Town,2.0,3
2964,115.0,1450,New Town,6.0,3
2966,61.13,1451,New Town,2.0,2
2969,82.65,1140,New Town,2.0,3
2970,108.0,1002,New Town,2.0,2
2972,44.25,1054,North Dumdum,2.0,2
2973,32.1,1114,North Dumdum,2.0,2
2974,110.0,805,North Dumdum,2.0,2
2975,80.0,1049,North Dumdum,2.0,2
2976,22.0,1210,North Dumdum,4.0,2
2978,31.47,860,North Dumdum,1.0,2
2979,20.6,977,North Dumdum,4.0,1
2980,75.0,1114,North Dumdum,2.0,3
2982,38.0,830,North Dumdum,2.0,2
2984,34.75,1086,Other,3.0,1
2985,53.0,1010,Other,2.0,2
2986,92.0,1217,Other,3.0,3
2987,21.87,875,Other,2.0,1
2989,72.0,1506,Other,2.0,2
2992,59.0,950,Other,4.0,2
2993,84.0,800,Other,3.0,2
2995,88.0,3200,Other,2.0,3
2996,21.97,1525,Other,2.0,1
2997,90.0,1595,Other,4.0,2
2999,70.0,1426,Other,2.0,1
3000,90.0,1426,Other,2.0,2
3002,115.0,1682,Other,2.0,2
3003,170.0,1426,Other,3.0,2
3004,23.65,830,Other,2.0,1
3010,106.0,1987,Other,2.0,2
3011,50.0,820,Other,2.0,1
3012,68.0,1200,Other,4.0,3
3013,60.0,1011,Other,3.0,1
3014,81.0,1563,Other,2.0,3
3015,40.0,1100,Other,3.0,1
3016,25.0,1340,Other,3.0,1
3017,61.0,750,Other,2.0,2
3018,66.61,1250,Other,2.0,4
3019,60.72,1059,Other,1.0,2
3026,74.45,911,Other,2.0,1
3032,55.0,777,Other,2.0,2
3040,54.0,1562,Other,3.0,2
3041,118.0,1200,Other,2.0,3
3042,96.39,3138,Other,1.0,3
3044,67.5,1500,Other,2.0,4
3045,65.0,1500,Other,3.0,2
3046,65.0,1500,Other,3.0,4
3047,75.87,1575,Other,2.0,3
3048,115.0,1314,Other,3.0,2
3052,70.0,1320,Other,2.0,2
3054,50.0,1030,Other,7.0,1
3055,55.94,1420,Other,4.0,1
3056,55.94,1420,Other,2.0,4
3058,104.0,1250,Other,2.0,4
3059,70.0,1187,Other,2.0,3
3060,125.0,2440,Other,3.0,3
3061,75.0,1630,Other,3.0,4
3062,20.0,1185,Other,3.0,1
3067,115.0,1110,Other,2.0,2
3069,25.0,1250,Other,2.0,1
3070,68.0,850,Other,3.0,2
3075,75.0,1000,Other,2.0,2
3076,59.0,1107,Other,3.0,2
3078,25.0,625,Other,3.0,1
3079,60.0,625,Other,2.0,2
3080,95.0,750,Other,2.0,2
3082,125.0,853,Other,2.0,2
3086,119.0,1000,Other,3.0,3
3087,67.0,1404,Other,1.0,1
3089,50.0,800,Other,3.0,1
3090,77.0,850,Other,4.0,1
3091,72.5,1650,Other,3.0,2
3093,109.0,1080,Other,3.0,3
3094,65.0,1220,Other,6.0,3
3096,93.0,1400,Other,4.0,3
3097,79.36,1665,Other,4.0,1
3098,86.5,2300,Other,4.0,2
3100,156.0,1840,Other,2.0,2
3101,118.0,1600,Other,1.0,1
3102,65.0,870,Other,2.0,2
3103,95.0,1285,Other,2.0,2
3104,110.0,1400,Other,2.0,3
3105,140.0,2100,Other,2.0,3
3107,76.0,3400,Other,2.0,3
3108,140.0,1650,Other,3.0,2
3109,170.0,1400,Other,4.0,2
3110,130.0,2100,Other,2.0,2
3111,76.0,3400,Other,3.0,3
3113,65.0,3650,Other,3.0,2
3115,115.0,1768,Other,2.0,2
3116,62.0,1050,Other,4.0,2
3117,77.98,1650,Other,2.0,2
3118,79.0,2100,Other,3.0,4
3119,135.0,1600,Other,2.0,2
3121,51.5,1500,Other,3.0,1
3124,67.0,780,Other,2.0,2
3127,67.0,1150,Other,2.0,3
3128,80.0,1135,Other,4.0,2
3129,50.0,920,Other,5.0,1
3131,60.0,750,Other,2.0,2
3132,99.68,1300,Other,2.0,2
3133,90.0,992,Other,4.0,3
3134,67.0,976,Other,2.0,2
3136,75.0,1330,Other,2.0,3
3140,119.0,1375,Other,2.0,3
3141,112.99999,1374,Other,2.0,3
3142,108.0,2200,Other,1.0,3
3143,101.0,1140,Other,2.0,1
3145,67.06,963,Other,4.0,3
3147,55.0,1405,Other,2.0,2
3150,40.0,1604,Other,2.0,1
3151,38.2,970,Other,2.0,1
3159,65.0,1150,Other,5.0,3
3166,45.0,1000,Other,3.0,1
3168,65.0,1197,Other,5.0,3
3174,66.0,1150,Other,4.0,1
3176,62.0,1260,Other,2.0,2
3178,54.0,905,Other,2.0,1
3179,59.0,1553,Other,3.0,2
3180,27.95,888,Other,5.0,1
3184,107.0,1300,Other,3.0,3
3185,96.88,1160,Other,3.0,3
3186,69.88,1178,Other,3.0,2
3187,107.0,1078,Other,2.0,1
3189,46.08,700,Other,2.0,1
3200,25.0,830,Other,1.0,1
3201,120.0,1150,Other,2.0,3
3202,60.0,600,Other,1.0,2
3205,23.0,1322,Other,2.0,1
3208,80.0,950,Other,2.0,2
3209,25.5,700,Other,1.0,1
3212,92.0,1106,Other,2.0,3
3215,70.0,1250,Other,2.0,1
3222,95.0,1455,Other,2.0,3
3223,75.0,750,Other,2.0,2
3224,96.5,1580,Other,3.0,3
3225,75.0,1950,Other,2.0,3
3227,22.0,1185,Other,2.0,1
3230,44.0,1480,Other,2.0,1
3231,118.0,1049,Other,2.0,1
3237,60.0,1450,Other,6.0,2
3239,23.55,1173,Other,2.0,1
3241,88.0,1265,Other,3.0,2
3243,68.0,840,Other,2.0,1
3245,58.39,1259,Other,3.0,1
3246,100.0,1350,Other,2.0,2
3247,56.0,815,Other,4.0,1
3248,90.0,1296,Other,3.0,3
3249,72.0,1276,Other,2.0,3
3251,65.0,2200,Other,2.0,2
3252,43.0,1173,Other,2.0,1
3255,137.0,1050,Other,3.0,3
3259,125.0,750,Other,2.0,2
3260,81.76,1380,Other,3.0,3
3262,22.0,2000,Other,2.0,1
3263,160.0,1850,Other,2.0,1
3264,125.0,724,Other,4.0,1
3267,73.0,1480,Other,2.0,2
3268,35.0,1450,Other,2.0,1
3272,55.0,850,Other,2.0,1
3285,74.45,971,Other,2.0,3
3286,74.45,1450,Other,3.0,1
3287,122.0,850,Other,9.0,2
3288,70.0,1100,Other,4.0,2
3294,49.0,850,Other,4.0,1
3306,65.0,1100,Other,3.0,3
3307,68.0,1250,Other,1.0,2
3308,132.0,1117,Other,4.0,2
3309,26.5,975,Other,3.0,1
3310,73.0,920,Other,4.0,3
3311,65.52,950,Other,5.0,3
3312,62.27,1600,Other,3.0,2
3314,30.0,964,Other,5.0,1
3316,95.0,650,Other,2.0,1
3317,100.0,1209,Other,4.0,3
3318,73.3,1207,Other,2.0,3
3319,70.3,1084,Other,2.0,2
3322,58.95,950,Other,7.0,2
3325,60.32,1480,Other,2.0,1
3327,96.41,800,Other,3.0,2
3329,85.0,1000,Other,3.0,3
3331,135.0,1613,Other,3.0,2
3332,115.0,2000,Other,3.0,2
3335,84.0,1575,Other,2.0,3
3338,113.99999,1015,Other,2.0,3
3339,65.0,1200,Other,2.0,2
3340,65.0,3346,Other,2.0,1
3345,135.0,1700,Other,3.0,3
3347,116.0,1320,Other,3.0,2
3348,40.0,880,Other,3.0,1
3351,110.0,1022,Other,1.0,3
3355,24.3,1987,Other,4.0,1
3356,85.0,1203,Other,2.0,2
3363,21.22,850,Other,2.0,1
3368,80.43,770,Other,2.0,2
3370,25.0,1174,Other,2.0,1
3374,69.0,3307,Other,2.0,1
3376,69.0,1580,Other,4.0,3
3377,65.0,960,Other,2.0,3
3380,110.0,1372,Other,3.0,3
3382,84.0,600,Other,2.0,2
3383,141.0,1440,Other,2.0,3
3388,88.0,725,Other,6.0,2
3390,70.0,1565,Other,3.0,3
3392,141.0,820,Other,6.0,2
3394,160.0,1915,Other,2.0,3
3395,75.4,1915,Other,7.0,2
3396,60.0,966,Other,2.0,3
3397,55.0,1140,Other,2.0,2
3398,105.0,1915,Other,2.0,2
3401,77.14,1119,Other,2.0,1
3402,110.0,1400,Other,2.0,2
3404,110.0,1635,Other,2.0,3
3405,65.55,888,Other,2.0,2
3406,49.49,991,Other,1.0,1
3408,23.84,1035,Other,3.0,1
3409,83.15,2026,Other,5.0,2
3412,82.95,1348,Other,2.0,4
3415,55.0,950,Other,2.0,2
3416,79.45999,2773,Other,3.0,4
3417,81.2,1630,Other,3.0,4
3418,99.73,1837,Other,2.0,2
3419,92.11,1552,Other,3.0,3
3422,57.0,1630,Other,3.0,4
3423,92.88,1300,Other,2.0,4
3424,124.0,1450,Other,2.0,2
3425,101.0,1550,Other,2.0,4
3427,110.0,826,Other,2.0,2
3428,118.0,1431,Other,3.0,3
3437,99.79,904,Other,1.0,2
3438,82.95,971,Other,3.0,2
3439,85.5,793,Other,3.0,2
3440,82.31,1300,Other,3.0,3
3442,71.0,2200,Other,2.0,2
3444,60.94,2889,Other,2.0,3
3445,94.3,1203,Other,2.0,3
3447,77.5,1215,Other,2.0,2
3449,80.43,930,Other,2.0,2
3450,83.15,964,Other,2.0,2
3452,65.0,1451,Other,2.0,3
3454,70.55,1173,Other,2.0,3
3455,105.0,1224,Other,2.0,3
3456,145.0,1376,Other,6.0,3
3457,115.0,3307,Other,3.0,2
3458,81.0,1490,Other,4.0,3
3459,22.37,930,Other,6.0,1
3460,145.0,800,Other,2.0,2
3466,26.3,966,Other,3.0,1
3467,78.12,1250,Other,2.0,3
3471,54.44,941,Other,4.0,2
3472,32.0,888,Other,3.0,1
3473,65.55,826,Other,2.0,2
3477,168.0,1204,Other,2.0,2
3479,61.91,700,Other,3.0,2
3487,45.15,780,Other,3.0,1
3488,61.23,1450,Other,4.0,1
3489,101.0,1500,Other,2.0,3
3490,52.62,3000,Other,3.0,2
3494,54.65,900,Other,2.0,1
3495,100.0,1007,Other,2.0,3
3496,63.27,1870,Other,2.0,3
3497,63.27,1016,Other,2.0,3
3500,63.27,943,Other,2.0,3
3502,100.0,1900,Other,2.0,2
3503,72.95999,789,Other,2.0,1
3504,40.0,900,Paschim Putiary,2.0,3
3505,85.0,1180,Paschim Putiary,2.0,3
3506,27.95,1197,Paschim Putiary,3.0,2
3507,22.06,700,Paschim Putiary,4.0,2
3508,20.14999,785,Paschim Putiary,5.0,2
3509,57.96,745,Paschim Putiary,2.0,2
3510,25.6,960,Paschim Putiary,2.0,1
3511,50.0,750,Paschim Putiary,3.0,2
3512,46.0,1017,Paschim Putiary,2.0,3
3513,24.0,1017,Paschim Putiary,3.0,3
3514,85.0,1460,Paschim Putiary,2.0,3
3515,35.79999,938,Patuli,4.0,2
3517,30.0,1150,Patuli,2.0,2
3518,25.0,800,Patuli,2.0,2
3520,26.0,710,Patuli,4.0,1
3521,82.0,1350,Patuli,2.0,3
3522,30.0,950,Patuli,4.0,2
3524,69.38,1095,Patuli,2.0,3
3525,30.0,1382,Patuli,3.0,2
3526,65.52,1150,Patuli,5.0,3
3527,48.0,924,Patuli,4.0,2
3528,36.0,850,Patuli,2.0,2
3529,45.0,924,Patuli,2.0,2
3530,80.0,1100,Patuli,2.0,1
3531,38.75,1100,Patuli,3.0,2
3532,26.0,624,Patuli,2.0,2
3533,37.0,1100,Patuli,3.0,3
3534,40.0,1100,Patuli,3.0,3
3535,49.33,1384,Patuli,2.0,3
3536,59.0,1433,Picnic Garden,4.0,4
3537,90.0,1977,Picnic Garden,1.0,1
3538,105.0,1030,Picnic Garden,2.0,3
3539,100.0,995,Picnic Garden,2.0,2
3540,112.0,1304,Picnic Garden,2.0,2
3541,42.26,1975,Picnic Garden,1.0,2
3542,47.88,1975,Picnic Garden,2.0,3
3544,40.0,1250,Prince Anwar Shah Connector,2.0,2
3545,25.5,950,Prince Anwar Shah Connector,3.0,1
3547,30.0,1300,Prince Anwar Shah Connector,3.0,2
3548,50.0,1000,Prince Anwar Shah Connector,2.0,2
3549,50.0,920,Prince Anwar Shah Connector,2.0,2
3550,53.06,920,Prince Anwar Shah Connector,2.0,2
3553,55.0,1030,Prince Anwar Shah Connector,3.0,2
3559,75.0,1900,Rajarhat,2.0,3
3560,71.87,1753,Rajarhat,2.0,3
3561,75.0,900,Rajarhat,2.0,3
3566,25.29,800,Rajarhat,4.0,1
3570,43.46,1090,Rajarhat,2.0,1
3574,46.58,1150,Rajarhat,2.0,1
3576,29.85,1301,Rajarhat,2.0,1
3578,35.93,1066,Rajarhat,3.0,1
3580,77.0,1405,Rajarhat,2.0,3
3582,68.0,1245,Rajarhat,3.0,2
3584,83.0,1509,Rajarhat,2.0,2
3586,58.0,1390,Rajarhat,3.0,2
3587,80.0,2273,Rajarhat,2.0,3
3588,83.0,1510,Rajarhat,2.0,1
3589,78.0,1924,Rajarhat,5.0,3
3591,85.75,1924,Rajarhat,4.0,1
3592,130.0,1750,Rajarhat,4.0,4
3593,35.0,1150,Rajarhat,2.0,1
3598,77.27,1010,Rajarhat,5.0,2
3601,54.0,1010,Rajarhat,1.0,1
3602,112.0,1010,Rajarhat,4.0,2
3604,83.20999,1158,Rajarhat,2.0,3
3606,62.64,1124,Rajarhat,2.0,3
3608,62.85,1135,Rajarhat,3.0,3
3609,93.56,1479,Rajarhat,2.0,2
3610,44.62,2282,Rajarhat,3.0,1
3611,62.98,1483,Rajarhat,2.0,3
3612,61.83,1482,Rajarhat,2.0,3
3614,62.3,1025,Rajarhat,5.0,3
3615,120.0,1466,Rajarhat,3.0,3
3616,80.8,956,Rajarhat,2.0,2
3617,72.0,956,Rajarhat,2.0,3
3618,75.0,1845,Rajarhat,2.0,1
3619,63.0,2249,Rajarhat,2.0,3
3620,69.0,1617,Rajarhat,2.0,3
3621,80.0,1052,Rajarhat,2.0,3
3622,62.0,1010,Rajarhat,2.0,3
3625,69.59999,960,Rajarhat,2.0,3
3630,73.0,933,Rajarhat,1.0,3
3631,22.6,933,Rajarhat,3.0,1
3634,78.0,934,Rajarhat,2.0,3
