price,sqft,location,bathrooms,bhk,area_type
3500000,700,Sheikh Sarai Phase2 New Delhi,3,3,Super built-up Area
32500000,516,Sarita Vihar,2,3,Built-up Area
8500000,2800,Sector 11 Dwarka,2,2,Built-up Area
38400000,1000,Sheikh Sarai Phase2 New Delhi,2,3,Super built-up Area
2800000,1450,Pitampura,4,2,Plot Area
15500000,550,Govindpuri,2,3,Super built-up Area
11000000,1680,Sector-18 Dwarka,2,2,Super built-up Area
8500000,1300,Sheikh Sarai Phase2 New Delhi,2,3,Super built-up Area
7500000,700,Sheikh Sarai Phase2 New Delhi,2,2,Super built-up Area
19500000,600,Sheikh Sarai Phase2 New Delhi,3,2,Super built-up Area
2500000,1400,Sheikh Sarai,5,3,Built-up Area
2549000,585,Govindpuri,2,2,Built-up Area
2399000,620,Govindpuri,3,2,Super built-up Area
15000000,540,Govindpuri,2,2,Super built-up Area
7000000,1100,Masjid moth,2,3,Super built-up Area
15800000,550,Sheikh Sarai Phase2 New Delhi,1,1,Built-up Area
16000000,1800,Sector 6 Dwarka,2,2,Super built-up Area
18500000,2050,Sector 9 Dwarka,2,4,Super built-up Area
14200000,2200,Sector 18A Dwarka,3,3,Plot Area
13500000,1900,Sector 10 Dwarka,2,3,Super built-up Area
13000000,1700,Sector 10 Dwarka,2,3,Super built-up Area
3700000,1900,Sector 8 Dwarka,2,2,Built-up Area
6500000,510,Sarita Vihar,2,1,Super built-up Area
13400000,900,Abul Fazal Enclave Jamia Nagar,2,2,Super built-up Area
17600000,1500,Sector 3 Dwarka,6,2,Super built-up Area
23500000,1800,Sector 6 Dwarka,2,3,Super built-up Area
11900000,2300,Sector 19 Dwarka,3,4,Built-up Area
14000000,1250,Sector 22 Dwarka,4,3,Built-up Area
8700000,1800,Sector 3 Dwarka,4,1,Super built-up Area
4200000,1350,Jamia Nagar,1,3,Built-up Area
3599000,516,Badarpur,2,1,Super built-up Area
14500000,516,Sarita Vihar,2,3,Super built-up Area
14000000,1700,Sector 10 Dwarka,4,1,Plot Area
15500000,1750,Sector 19 Dwarka,2,2,Super built-up Area
28500000,1750,Sector 4 Dwarka,3,3,Super built-up Area
12100000,3500,Sector 19 Dwarka,2,3,Super built-up Area
14500000,1300,Sector 22 Dwarka,2,5,Built-up Area
4300000,1700,Sector 10 Dwarka,2,4,Built-up Area
9500000,1250,Chattarpur,3,3,Super built-up Area
240000000,850,Greater kailash 1,3,3,Super built-up Area
3300000,7254,Greater Kailash,4,2,Plot Area
2400000,400,Ramesh Nagar,2,1,Super built-up Area
4000000,585,Shaheen Bagh Jamia Nagar,2,3,Super built-up Area
11000000,990,Batla House Jamia Nagar,3,3,Built-up Area
3400000,1400,Sector 1A Dwarka,2,3,Built-up Area
11000000,720,Zakir Nagar,2,2,Super built-up Area
15800000,1440,Shaheen Bagh Jamia Nagar,4,2,Plot Area
12500000,1700,Sector 10 Dwarka,2,3,Super built-up Area
16000000,1600,Sector 22 Dwarka,3,2,Built-up Area
17500000,1650,i p extension patparganj,4,3,Super built-up Area
2500000,1850,Sector 6 Dwarka,2,2,Super built-up Area
4500000,585,Shaheen Bagh Jamia Nagar,2,3,Super built-up Area
15000000,1080,Batla House Jamia Nagar,2,3,Super built-up Area
6000000,900,Paschim Vihar,4,3,Plot Area
3950000,1350,Shaheen Bagh Jamia Nagar,1,2,Built-up Area
3500000,516,Badarpur,2,3,Super built-up Area
13000000,700,Neb Sarai,3,3,Super built-up Area
24500000,1658,Sector 19 Dwarka,2,3,Super built-up Area
3100000,2450,Sector 12 Dwarka,2,4,Super built-up Area
140000000,765,Jogabai Extension New Delhi,5,3,Built-up Area
11000000,1953,Jor bagh,2,3,Super built-up Area
45000000,1350,Shaheen Bagh Jamia Nagar,2,3,Super built-up Area
37500000,4500,Sector-18 Dwarka,3,2,Super built-up Area
9200000,3500,Sector-18 Dwarka,2,2,Super built-up Area
24500000,1100,Sector 13 Dwarka,2,3,Super built-up Area
12500000,2600,Sector 6 Dwarka,2,3,Super built-up Area
233400000,1050,Delhi,3,3,Super built-up Area
235000000,4966,Greater Kailash,2,4,Plot Area
105700000,5000,Greater Kailash,2,2,Super built-up Area
188000000,2250,Greater Kailash,3,3,Super built-up Area
112800000,4000,Greater Kailash,4,3,Super built-up Area
327800000,2402,Greater Kailash,4,2,Plot Area
108600000,6976,Greater Kailash,3,2,Super built-up Area
2300000,2311,Greater Kailash,4,2,Plot Area
15500000,495,Abul Fazal Enclave Jamia Nagar,2,2,Super built-up Area
19000000,1500,Vasant Kunj,2,2,Super built-up Area
9000000,2250,dwarka sector 12,2,3,Super built-up Area
10500000,1050,Paschim Vihar,3,2,Super built-up Area
62500000,1100,Sector 13 Rohini,3,3,Built-up Area
5100000,3250,Moti Nagar,3,4,Super built-up Area
14800000,750,Paschim Vihar,3,3,Built-up Area
15800000,1800,Sector 6 Dwarka,2,3,Super built-up Area
17500000,1800,Sector 6 Dwarka,2,3,Super built-up Area
14500000,2200,Sector 13 Dwarka,3,2,Super built-up Area
19000000,1800,Sector 9 Dwarka,4,3,Plot Area
14900000,1800,Sector 11 Dwarka,4,2,Plot Area
14500000,1800,Sector 5 Dwarka,4,2,Plot Area
20000000,1800,Sector 2 Dwarka,4,3,Super built-up Area
16500000,2200,Sector 19 Dwarka,2,3,Super built-up Area
18500000,1850,Sector-18 Dwarka,3,4,Plot Area
16200000,1850,Sector 12 Dwarka,3,3,Super built-up Area
12500000,1700,Sector 6 Dwarka,4,1,Plot Area
4800000,1800,Sector 3 Dwarka,2,1,Super built-up Area
13799999,600,Sector 11 Dwarka,2,3,Super built-up Area
14800000,1750,Sector 10 Dwarka,2,3,Super built-up Area
21000000,1800,Sector 4 Dwarka,2,2,Super built-up Area
15100000,2200,Sector 10 Dwarka,2,3,Super built-up Area
18000000,1800,Sector 10 Dwarka,4,3,Super built-up Area
19200000,1850,Sector 22 Dwarka,2,3,Plot Area
21000000,2300,Sector 11 Dwarka,2,4,Super built-up Area
15000000,2300,Sector 11 Dwarka,2,3,Built-up Area
19200000,1800,Sector 11 Dwarka,2,3,Super built-up Area
18800000,1800,Sector 9 Dwarka,2,2,Built-up Area
12500000,2200,Sector 19 Dwarka,2,2,Built-up Area
15800000,1800,Sector 2 Dwarka,3,2,Super built-up Area
12500000,1800,Sector 12 Dwarka,3,3,Super built-up Area
19500000,1750,Sector 7 Dwarka,2,3,Super built-up Area
14700000,2300,Sector 19 Dwarka,2,3,Super built-up Area
18500000,2100,Sector 4 Dwarka,3,1,Super built-up Area
18500000,1900,Sector 22 Dwarka,4,2,Plot Area
16000000,2200,Sector 9 Dwarka,6,3,Super built-up Area
15800000,1850,Sector 6 Dwarka,2,3,Super built-up Area
7800000,1800,Sector 6 Dwarka,3,2,Super built-up Area
16500000,1000,Sector 6 Dwarka,2,3,Super built-up Area
14000000,1800,Sector 4 Dwarka,1,3,Super built-up Area
16500000,1850,Sector 10 Dwarka,3,4,Built-up Area
13500000,1850,Sector 19 Dwarka,2,3,Built-up Area
15400000,1800,Sector 7 Dwarka,1,4,Super built-up Area
20900000,2200,Palam,6,4,Plot Area
15500000,2200,Sector 19 Dwarka,2,4,Plot Area
17800000,1800,Sector 7 Dwarka,2,2,Super built-up Area
22799999,1900,Sector 4 Dwarka,3,2,Super built-up Area
18000000,2200,Sector 19 Dwarka,2,3,Super built-up Area
20000000,1900,Sector 2 Dwarka,2,3,Super built-up Area
14800000,1900,Sector 10 Dwarka,3,2,Super built-up Area
15400000,1800,Sector 4 Dwarka,4,2,Built-up Area
20000000,1800,Sector 12 Dwarka,2,2,Super built-up Area
17000000,2200,Sector 13 Dwarka,1,3,Plot Area
13500000,1900,Sector 11 Dwarka,2,3,Super built-up Area
15800000,1800,Palam,2,2,Super built-up Area
15500000,1800,Sector 22 Dwarka,2,2,Super built-up Area
16000000,1850,Sector 22 Dwarka,3,3,Super built-up Area
15500000,1800,Sector 13 Dwarka,2,2,Built-up Area
13500000,1850,Sector 4 Dwarka,3,4,Super built-up Area
13799999,1950,Sector 5 Dwarka,1,2,Plot Area
14500000,1750,Sector 10 Dwarka,6,3,Plot Area
13799999,1800,Sector 10 Dwarka,2,2,Super built-up Area
14500000,1750,Sector 10 Dwarka,2,3,Super built-up Area
20500000,1800,Sector 10 Dwarka,2,2,Super built-up Area
12300000,2000,Sector 11 Dwarka,3,1,Plot Area
10800000,1800,Sector 4 Dwarka,2,2,Super built-up Area
14500000,1200,Sector 22 Dwarka,4,2,Plot Area
13799999,1600,Sector 23 Dwarka,2,2,Super built-up Area
20000000,1850,Sector 23 Dwarka,2,3,Super built-up Area
16500000,2300,Sector 13 Dwarka,3,3,Built-up Area
15000000,1850,Sector 10 Dwarka,2,3,Super built-up Area
12500000,1800,Sector 13 Dwarka,4,3,Super built-up Area
14800000,1800,Sector 10 Dwarka,3,3,Built-up Area
15000000,1750,Sector 23 Dwarka,3,2,Built-up Area
15500000,1800,Sector 22 Dwarka,5,3,Super built-up Area
13000000,1850,Sector 10 Dwarka,3,3,Super built-up Area
16500000,1800,Sector 6 Dwarka,3,3,Super built-up Area
13500000,1850,Sector 9 Dwarka,3,2,Super built-up Area
19000000,1750,Sector 7 Dwarka,2,4,Super built-up Area
16200000,1850,Palam,2,2,Super built-up Area
13000000,1800,Sector 5 Dwarka,1,2,Built-up Area
17500000,1800,Sector 6 Dwarka,2,2,Super built-up Area
14500000,1850,Sector 5 Dwarka,8,3,Plot Area
10500000,1800,Sector 6 Dwarka,4,2,Super built-up Area
15500000,1800,Sector 10 Dwarka,5,3,Plot Area
14500000,1800,Sector 12 Dwarka,2,3,Super built-up Area
9000000,1800,Sector 9 Dwarka,2,2,Super built-up Area
12800000,1200,Sector 22 Dwarka,3,2,Built-up Area
12000000,1800,Sector 11 Dwarka,2,3,Built-up Area
17000000,1200,Sector 4 Dwarka,2,3,Super built-up Area
13500000,2300,Sector 13 Dwarka,2,3,Super built-up Area
17300000,1750,Sector 6 Dwarka,2,3,Super built-up Area
17000000,2300,Sector-18 Dwarka,2,3,Plot Area
13500000,2300,Sector 13 Dwarka,3,3,Super built-up Area
22200000,1750,Sector 10 Dwarka,3,1,Super built-up Area
4000000,1300,Press Enclave,3,2,Super built-up Area
3900000,620,Sarita Vihar,3,3,Super built-up Area
4800000,550,Jasola Vihar Sector 8 Road,3,3,Plot Area
4000000,580,Jasola Vihar Sector 8 Road,2,2,Built-up Area
4700000,550,Jasola Vihar Sector 8 Road,2,2,Super built-up Area
4000000,560,Jasola Vihar Sector 8 Road,5,3,Plot Area
4700000,550,Jasola Vihar Sector 8 Road,3,1,Built-up Area
3700000,521,Jasola Vihar Sector 8 Road,6,3,Plot Area
4000000,521,Jasola Vihar Sector 8 Road,2,3,Super built-up Area
4300000,530,Jasola Vihar Sector 8 Road,2,3,Plot Area
14000000,570,Sarita Vihar,2,3,Super built-up Area
10000000,1400,Jasola,1,2,Super built-up Area
55000000,950,Sector 9 Rohini,4,2,Plot Area
37500000,3250,Moti Nagar,2,2,Super built-up Area
18000000,2800,Saket,2,3,Built-up Area
18000000,1100,Kailash Colony,2,2,Super built-up Area
15000000,1500,Saket,4,2,Plot Area
15500000,1600,Sector 19 Dwarka,3,3,Plot Area
16500000,1300,Paschim Vihar,2,2,Super built-up Area
35000000,1435,Karampura,2,2,Super built-up Area
3700000,1801,Civil Lines,2,7,Super built-up Area
3700000,516,Badarpur,3,2,Super built-up Area
3900000,520,Sarita Vihar,2,3,Plot Area
4700000,516,Badarpur,2,2,Super built-up Area
4000000,520,Jasola,3,2,Built-up Area
4300000,520,Sarita Vihar,2,2,Super built-up Area
2775000,520,Sarita Vihar,2,3,Super built-up Area
52500000,750,Khanpur Deoli,1,3,Built-up Area
4000000,3250,Moti Nagar,3,2,Super built-up Area
3660000,520,Sarita Vihar,2,3,Super built-up Area
320300000,520,Sarita Vihar,2,2,Super built-up Area
331300000,6815,Greater Kailash,3,1,Super built-up Area
254800000,7049,Greater Kailash,2,2,Super built-up Area
312500000,5422,Greater Kailash,3,3,Super built-up Area
258600000,6650,Greater Kailash,1,2,Super built-up Area
258500000,5503,Greater Kailash,4,1,Plot Area
204400000,5500,Greater Kailash,2,3,Super built-up Area
323200000,4350,Greater Kailash,2,3,Built-up Area
352500000,6877,Greater Kailash,2,3,Super built-up Area
340900000,7500,Greater Kailash,2,3,Super built-up Area
340700000,7254,Greater Kailash,2,3,Super built-up Area
324500000,7251,Greater Kailash,2,2,Super built-up Area
4800000,6905,Greater Kailash,2,3,Super built-up Area
3800000,1017,Dwarka Mor,4,1,Plot Area
2800000,900,Dwarka Mor,3,3,Super built-up Area
2600000,675,Dwarka Mor,3,2,Super built-up Area
10000000,630,Dwarka Mor,4,3,Super built-up Area
4100000,1000,Naraina Vihar,4,2,Super built-up Area
8000000,520,Sarita Vihar,,3,Super built-up Area
5500000,1337,Chattarpur,4,2,Super built-up Area
11000000,750,Block GH5,5,1,Super built-up Area
5800000,1080,West Punjabi Bagh,2,2,Super built-up Area
4300000,518,3 Dwarka Sector 9 Road,2,2,Super built-up Area
4700000,520,Jasola Vihar Sector 8 Road,3,3,Super built-up Area
7500000,520,Jasola Vihar Sector 8 Road,3,3,Built-up Area
6700000,1381,Chattarpur,2,3,Super built-up Area
22500000,1200,Vasant Kunj,2,2,Super built-up Area
3400000,1250,Hauz Khas,2,3,Super built-up Area
3400000,520,Sarita Vihar,3,1,Built-up Area
30000000,520,Sarita Vihar,3,2,Super built-up Area
5500000,2799,Hauz Khas,2,3,Super built-up Area
4000000,750,Paschim Vihar,3,2,Super built-up Area
4300000,516,Badarpur,2,2,Built-up Area
4000000,516,Badarpur,2,3,Super built-up Area
4700000,516,Badarpur,2,3,Super built-up Area
4000000,516,Badarpur,2,3,Super built-up Area
4000000,516,Badarpur,4,2,Plot Area
240000000,516,Badarpur,7,1,Built-up Area
18500000,7251,Greater Kailash,3,2,Plot Area
5500000,1850,Dwarka 11 Sector,5,3,Built-up Area
13000000,600,Vasant Kunj,3,3,Super built-up Area
3300000,900,Sector 13 Rohini,2,2,Super built-up Area
5000000,460,Sarita Vihar,2,2,Super built-up Area
4500000,420,Block UU Uttari Pitampura,2,1,Super built-up Area
14200000,800,Chattarpur,3,3,Super built-up Area
8000000,950,Sector 13 Rohini,2,2,Super built-up Area
12200000,650,Vasant Kunj,4,3,Super built-up Area
13000000,1250,Sector 18A Dwarka,2,2,Super built-up Area
34500000,1650,Sector 19 Dwarka,2,2,Super built-up Area
12800000,2600,Saket,2,3,Super built-up Area
5200000,1843,Shanti Park Dwarka,2,2,Built-up Area
11500000,516,Sarita Vihar,2,2,Super built-up Area
24500000,1300,Mayur Vihar,2,3,Super built-up Area
22000000,2200,Siddharth Enclave,3,3,Super built-up Area
61500000,883,Vasant Kunj,5,2,Plot Area
12000000,3450,Moti Nagar,3,2,Super built-up Area
4500000,900,Sector 13 Rohini,3,3,Built-up Area
4200000,650,Lalita Park,1,2,Built-up Area
21000000,516,Mathura Road Sarita Vihar,2,3,Super built-up Area
35000000,1250,Azad Apartments,2,2,Built-up Area
17000000,1855,Patparganj,2,3,Super built-up Area
16000000,2025,Sector 7 Dwarka,4,3,Built-up Area
15000000,1350,Paschim Vihar,3,2,Super built-up Area
14000000,1500,Sector 19 Dwarka,2,3,Super built-up Area
62500000,1500,Sector 13 Dwarka,3,2,Built-up Area
4500000,3300,Moti Nagar,3,3,Super built-up Area
42500000,516,Sarita Vihar,2,3,Super built-up Area
17000000,1450,Sector-14 Rohini,3,3,Super built-up Area
2500000,1500,Saket,2,3,Super built-up Area
14200000,600,Sadulajab,2,2,Super built-up Area
3500000,1758,Sector 12 Dwarka,9,3,Plot Area
110000000,516,Sarita Vihar,2,2,Super built-up Area
42500000,2402,Greater Kailash,2,3,Super built-up Area
12800000,2850,Moti Nagar,2,3,Super built-up Area
16000000,1843,Shanti Park Dwarka,3,2,Super built-up Area
11500000,2400,Rajouri Garden,1,3,Built-up Area
21000000,1250,Sector 13 Rohini,2,1,Super built-up Area
45000000,1350,Saket,3,3,Built-up Area
11200000,2800,Greater kailash 1,5,2,Plot Area
3400000,1300,Sector 1 Dwarka,2,3,Super built-up Area
13899999,516,Sarita Vihar,2,3,Plot Area
13799999,1035,Sector 13 Rohini,,2,Super built-up Area
8600000,1582,Sector 22 Dwarka,2,2,Super built-up Area
3500000,1200,Sector 12 Dwarka,2,2,Super built-up Area
19800000,668,Chattarpur,2,2,Built-up Area
18500000,1500,Sector 13 Rohini,2,3,Super built-up Area
17500000,1350,Sector 9 Rohini,3,2,Plot Area
22500000,1800,Sector 12 Dwarka,2,2,Built-up Area
24800000,2400,Sector 19 Dwarka,2,3,Built-up Area
6700000,2500,Sector 19 Dwarka,2,10,Super built-up Area
5000000,700,Vasant Kunj Marg,3,3,Super built-up Area
40000000,1000,Mayur Vihar,2,2,Super built-up Area
4500000,2150,Sector 9 Rohini,2,3,Super built-up Area
32799999,630,Jasola,5,4,Super built-up Area
17500000,1900,Kalkaji,2,4,Super built-up Area
40000000,1700,Sarita Vihar,2,2,Built-up Area
30000000,2700,Greater Kailash,2,3,Super built-up Area
37000000,2400,Sector 23 Dwarka,5,2,Super built-up Area
7500000,4580,Sector 13 Dwarka,1,2,Built-up Area
9960000,750,Sheikh Sarai Phase2 New Delhi,2,3,Super built-up Area
16900000,1245,Shanti Park Dwarka,2,3,Super built-up Area
17000000,1700,Sector 4 Dwarka,2,3,Super built-up Area
8500000,1900,Sector 7 Dwarka,4,3,Super built-up Area
16000000,1350,Chattarpur,2,3,Built-up Area
4000000,1800,Sector 3 Dwarka,2,1,Super built-up Area
24500000,516,Sarita Vihar,1,3,Super built-up Area
13500000,2200,Saket,2,2,Super built-up Area
3600000,1650,Sector 7 Dwarka,2,4,Super built-up Area
4000000,516,Sarita Vihar,2,1,Super built-up Area
15000000,516,Mathura Road Sarita Vihar,3,4,Super built-up Area
15000000,1000,Sector-14 Rohini,2,2,Super built-up Area
13700000,1050,Rohini Sector 9,2,3,Super built-up Area
19000000,975,Sector 13 Rohini,2,3,Super built-up Area
13500000,1500,Sheikh Sarai,3,3,Super built-up Area
10400000,1100,Munirka,4,1,Plot Area
3600000,1050,Munirka,2,2,Super built-up Area
4500000,950,Dwarka Mor,2,3,Super built-up Area
6500000,1050,Dwarka Mor,3,2,Super built-up Area
3300000,1250,Dwarka Mor,3,2,Super built-up Area
3000000,850,Dwarka Mor,3,3,Super built-up Area
2400000,750,Dwarka Mor,4,4,Built-up Area
2000000,600,Dwarka Mor,2,3,Super built-up Area
13000000,550,Dwarka Mor,3,2,Super built-up Area
14200000,1300,Sector 13 Rohini,2,3,Super built-up Area
6500000,1150,Munirka,3,2,Super built-up Area
12500000,1000,Paryavaran Complex,2,2,Built-up Area
16000000,1100,Meera Bagh,3,2,Plot Area
18500000,1800,Punjabi Bagh,3,3,Super built-up Area
4799000,1000,Saket,2,3,Super built-up Area
5199000,900,Uttam Nagar,2,3,Built-up Area
3599000,920,Uttam Nagar,2,3,Super built-up Area
4199000,675,Uttam Nagar,3,3,Super built-up Area
27000000,810,Uttam Nagar,3,3,Super built-up Area
15800000,1700,Sector 18A Dwarka,3,3,Super built-up Area
16500000,1700,Sector 22 Dwarka,2,4,Super built-up Area
10500000,1650,Sector 12 Dwarka,4,3,Super built-up Area
11000000,1200,Sector 17 Dwarka,2,2,Super built-up Area
19500000,1200,Sector 13 Dwarka,2,3,Super built-up Area
13899999,1800,Sector 23 Dwarka,9,3,Super built-up Area
35000000,1700,Sector 3 Dwarka,3,3,Super built-up Area
15600000,2400,Sector 12 Dwarka,2,3,Built-up Area
22000000,2400,Sector 5 Dwarka,4,3,Plot Area
3700000,2400,Sector 10 Dwarka,2,3,Built-up Area
18000000,1625,Kundli,2,3,Super built-up Area
10000000,1204,Hauz Khas Enclave,2,2,Super built-up Area
13000000,1245,Shanti Park Dwarka,3,2,Built-up Area
3400000,950,Rohini Sector 9,3,3,Built-up Area
2250000,700,Uttam Nagar,3,3,Super built-up Area
3300000,500,Uttam Nagar,3,3,Plot Area
4500000,700,Uttam Nagar,2,3,Super built-up Area
4000000,800,Uttam Nagar,2,2,Built-up Area
2800000,750,Uttam Nagar,2,1,Super built-up Area
2600000,600,Uttam Nagar,2,3,Plot Area
3875000,550,Uttam Nagar,3,3,Plot Area
30000000,1000,Khanpur,2,2,Super built-up Area
13000000,1200,Azad Apartments,2,5,Super built-up Area
19000000,1000,Sector 4 Dwarka,2,3,Super built-up Area
24000000,2250,Sector 12 Dwarka,3,2,Super built-up Area
13000000,2800,Sector 19 Dwarka,2,3,Built-up Area
15500000,1300,Sector 19 Dwarka,2,2,Super built-up Area
23500000,2200,Sector 11 Dwarka,2,1,Super built-up Area
12500000,1900,Sector 10 Dwarka,2,3,Super built-up Area
16500000,1843,Shanti Park Dwarka,2,4,Super built-up Area
30000000,1800,dwarka sector 13,3,1,Super built-up Area
2300000,1450,Rohini sector 16,3,2,Super built-up Area
255000000,450,Paryavaran Complex,2,3,Super built-up Area
5975000,1850,Munirka,2,1,Super built-up Area
14000000,640,Rohini sector 24,4,3,Plot Area
42500000,1450,Jasola,2,3,Super built-up Area
6900000,1500,Som Vihar,2,2,Super built-up Area
11800000,850,Mayur Vihar Phase 2,2,2,Built-up Area
16500000,1200,Sector 4 Dwarka,2,2,Super built-up Area
7500000,1350,Block SD Delhi,3,2,Plot Area
30000000,1000,Mayur Vihar II,2,3,Super built-up Area
8800000,2400,Sector 22 Dwarka,2,1,Built-up Area
35500000,950,Sector 17 Dwarka,5,3,Super built-up Area
5000000,3200,Sector 19 Dwarka,2,4,Super built-up Area
4500000,1000,Uttam Nagar,2,3,Super built-up Area
2100000,900,Uttam Nagar,5,4,Super built-up Area
2000000,500,Uttam Nagar,2,2,Plot Area
6000000,520,Uttam Nagar,2,1,Plot Area
2200000,1050,Uttam Nagar,4,2,Plot Area
6500000,510,Uttam Nagar,1,3,Built-up Area
3500000,1100,Uttam Nagar,3,3,Super built-up Area
3100000,800,Uttam Nagar,2,1,Super built-up Area
2800000,750,Uttam Nagar,3,2,Super built-up Area
16500000,600,Uttam Nagar,2,3,Super built-up Area
13899999,1150,Sheikh Sarai,2,3,Super built-up Area
9000000,1250,Munirka,2,3,Super built-up Area
8900000,1500,Uttam Nagar,2,1,Super built-up Area
4700000,1400,Uttam Nagar,3,3,Super built-up Area
2700000,820,Uttam Nagar,3,2,Super built-up Area
2400000,625,Uttam Nagar,4,2,Super built-up Area
7500000,525,Uttam Nagar,3,3,Plot Area
3500000,1350,Uttam Nagar,2,2,Super built-up Area
4200000,750,Uttam Nagar,2,3,Built-up Area
10000000,850,Uttam Nagar,2,3,Plot Area
10800000,900,West Punjabi Bagh,2,3,Super built-up Area
3600000,1300,Sector 22 Rohini,2,1,Plot Area
9000000,900,Sector 22 Rohini,1,3,Super built-up Area
8700000,1100,Sector 22 Rohini,3,3,Super built-up Area
4000000,1100,Sector 22 Rohini,2,3,Super built-up Area
13000000,700,Sector 22 Rohini,2,1,Super built-up Area
9500000,1400,Sector 22 Rohini,3,2,Super built-up Area
2600000,1200,Sector 22 Rohini,3,4,Super built-up Area
2300000,500,Sector 22 Rohini,2,1,Super built-up Area
17000000,500,Sector 22 Rohini,2,2,Super built-up Area
5000000,1550,Sector 22 Rohini,2,3,Super built-up Area
3800000,1200,Sector 22 Rohini,2,2,Built-up Area
3400000,650,Sector 22 Rohini,2,3,Super built-up Area
15500000,600,Sector 22 Rohini,2,3,Super built-up Area
18500000,1700,Sector 4 Dwarka,2,3,Super built-up Area
9000000,1600,Sector 7 Dwarka,4,2,Plot Area
15500000,850,Sector 17 Dwarka,2,3,Super built-up Area
33500000,1600,Sector 12 Dwarka,3,2,Super built-up Area
5000000,2590,Civil Lines,2,2,Super built-up Area
4000000,1000,Dwarka Mor,2,3,Super built-up Area
2000000,900,Dwarka Mor,2,3,Super built-up Area
3000000,500,Dwarka Mor,2,2,Super built-up Area
2600000,750,Dwarka Mor,2,4,Super built-up Area
3500000,650,Dwarka Mor,1,3,Super built-up Area
2500000,850,Dwarka Mor,4,3,Super built-up Area
34500000,600,Dwarka Mor,3,3,Super built-up Area
35500000,1650,Pitampura,2,4,Super built-up Area
22500000,3600,Pitampura,4,3,Super built-up Area
4000000,1400,Pitampura,2,2,Super built-up Area
12000000,820,Model Town,3,2,Super built-up Area
51000000,1114,Paryavaran Complex,3,4,Super built-up Area
15400000,2300,i p extension patparganj,2,16,Super built-up Area
4000000,1250,Munirka,4,2,Built-up Area
3800000,820,Model Town,2,4,Super built-up Area
84100000,950,Duggal Colony,3,2,Super built-up Area
174500000,1821,Shivalik,2,2,Super built-up Area
12000000,2741,Greater Kailash II,2,3,Super built-up Area
9000000,600,Faridabad Gurgaon Road,2,3,Super built-up Area
29900000,900,Vasant Kunj,1,3,Super built-up Area
14600000,2800,Sector 18A Dwarka,3,3,Plot Area
35000000,1650,Sector 4 Dwarka,3,2,Super built-up Area
9800000,2530,Civil Lines,3,2,Super built-up Area
8300000,1845,DLF Farms,3,2,Super built-up Area
17500000,1930,86 Sector 21 Road,2,4,Built-up Area
8500000,1800,Sector 2 Dwarka,3,1,Super built-up Area
14500000,900,Sarita Vihar,2,3,Built-up Area
13500000,1550,Sarita Vihar,2,3,Super built-up Area
26000000,1600,Sarita Vihar,2,1,Super built-up Area
2000000,1800,Vasant Kunj,2,2,Super built-up Area
4800000,1350,Dwarka Mor,2,2,Super built-up Area
4200000,990,Shaheen Bagh Jamia Nagar,2,1,Super built-up Area
18800000,945,1 Lane Johri Farm,2,1,Super built-up Area
3200000,600,Vasant Kunj,3,2,Built-up Area
6200000,620,Bamnoli Sector 28 Dwarka,2,2,Super built-up Area
13000000,850,Sector24,2,3,Plot Area
25500000,1300,IP Extension,4,3,Built-up Area
5500000,1700,Saket,3,2,Built-up Area
2450000,800,Anand Lok,2,3,Built-up Area
354099999,700,Devli,3,2,Built-up Area
3800000,5412,Safdarjung Enclave,2,3,Super built-up Area
2000000,990,Zakir Nagar,5,3,Super built-up Area
3000000,675,Khanpur Deoli,2,4,Super built-up Area
6800000,900,Paryavaran Complex,2,3,Built-up Area
5000000,972,Jasola,3,1,Super built-up Area
4000000,1000,Dwarka Mor,3,3,Plot Area
2000000,900,Dwarka Mor,2,3,Super built-up Area
3000000,500,Dwarka Mor,5,3,Plot Area
2600000,750,Dwarka Mor,2,3,Super built-up Area
3500000,650,Dwarka Mor,2,2,Super built-up Area
2500000,850,Dwarka Mor,2,3,Super built-up Area
10500000,600,Dwarka Mor,2,3,Super built-up Area
14500000,1150,i p extension patparganj,3,4,Plot Area
24000000,1869,Sector 6 Dwarka,2,1,Super built-up Area
19500000,2798,Sector 6 Dwarka,7,3,Plot Area
23000000,2369,Sector 6 Dwarka,2,3,Super built-up Area
7500000,2600,Sector 6 Dwarka,2,3,Super built-up Area
150000000,900,Inderpuri,1,3,Super built-up Area
11200000,16000,Sainik Farms,2,1,Carpet Area
7500000,1100,Sarita Vihar,2,3,Super built-up Area
21000000,900,MBS Nagar Block WZ,5,3,Built-up Area
4500000,1800,Block A,4,2,Super built-up Area
21000000,495,MBS Nagar Block WZ,3,3,Built-up Area
50000000,1400,Block A,3,2,Super built-up Area
7500000,1400,New Ashok Nagar Block E,3,3,Built-up Area
12500000,900,MBS Nagar Block WZ,4,3,Plot Area
22500000,1450,Jasola,2,3,Super built-up Area
270000000,2210,Sector 22 Dwarka,4,3,Plot Area
325000000,5422,Greater Kailash,2,3,Super built-up Area
320000000,7254,Greater Kailash,4,3,Super built-up Area
4800000,7251,Greater Kailash,2,2,Built-up Area
19000000,900,Pocket 12,3,3,Super built-up Area
42500000,1200,Alaknanda Gangotri Enclave,4,2,Plot Area
15500000,2900,Chittaranjan Park,3,3,Built-up Area
