,price,sqft,location,bathrooms,bhk
1898,148.0,2504,JP Nagar Phase 7,4.0,3
1899,162.0,2503,JP Nagar Phase 7,2.0,3
1900,149.0,3012,JP Nagar Phase 7,5.0,3
1901,172.0,2750,JP Nagar Phase 7,2.0,3
1902,227.99999,2550,JP Nagar Phase 7,1.0,1
1903,115.0,1975,JP Nagar Phase 7,3.0,2
1904,244.0,2172,JP Nagar Phase 7,3.0,3
1905,240.0,1987,JP Nagar Phase 7,6.0,2
1906,230.0,2370,JP Nagar Phase 7,3.0,4
1907,162.0,1792,JP Nagar Phase 7,2.0,1
1908,68.45999,1042,JP Nagar Phase 8,2.0,3
1909,91.73,1408,JP Nagar Phase 8,6.0,3
1910,94.71,1455,JP Nagar Phase 8,3.0,2
1911,49.05,1090,JP Nagar Phase 8,4.0,1
1913,60.85,1242,JP Nagar Phase 8,2.0,3
1914,67.62,1380,JP Nagar Phase 8,2.0,1
1917,74.38,1518,JP Nagar Phase 8,2.0,3
1920,66.54,1358,JP Nagar Phase 8,2.0,3
1922,70.06999,1430,JP Nagar Phase 8,2.0,2
1926,59.38,1212,JP Nagar Phase 8,2.0,1
1927,62.37,1273,JP Nagar Phase 8,2.0,1
1930,71.93,1468,JP Nagar Phase 8,4.0,3
1931,61.93,1264,JP Nagar Phase 8,4.0,3
1932,70.0,1105,JP Nagar Phase 8,2.0,3
1933,95.0,1200,JP Nagar Phase 8,2.0,3
1936,102.0,1010,JP Nagar Phase 8,2.0,3
1937,61.14,980,JP Nagar Phase 8,2.0,3
1940,135.0,1150,JP Nagar Phase 8,3.0,3
1941,85.0,1150,JP Nagar Phase 8,1.0,3
1942,71.0,1400,JP Nagar Phase 8,2.0,3
1944,74.0,1020,JP Nagar Phase 8,2.0,3
1945,36.5,1200,JP Nagar Phase 8,3.0,1
1946,71.0,650,JP Nagar Phase 8,3.0,1
1947,90.0,1400,JP Nagar Phase 8,2.0,4
1948,75.0,1350,JP Nagar Phase 8,3.0,3
1949,57.0,1460,JP Nagar Phase 8,1.0,1
1951,62.0,1750,JP Nagar Phase 8,2.0,3
1954,81.66,1042,JP Nagar Phase 8,2.0,3
1955,69.12,1408,JP Nagar Phase 8,2.0,3
1956,101.0,1042,JP Nagar Phase 8,2.0,1
1957,84.73,1408,JP Nagar Phase 8,2.0,2
1958,79.2,1455,JP Nagar Phase 8,2.0,1
1959,78.3,1800,JP Nagar Phase 9,3.0,2
1960,59.68,1372,JP Nagar Phase 9,2.0,2
1961,112.0,1814,JP Nagar Phase 9,1.0,1
1962,98.88,1595,JP Nagar Phase 9,7.0,2
1963,108.0,1759,JP Nagar Phase 9,3.0,2
1964,54.0,1073,JP Nagar Phase 9,3.0,3
1965,97.0,1770,JP Nagar Phase 9,1.0,1
1966,108.0,1377,JP Nagar Phase 9,2.0,3
1967,112.0,1569,JP Nagar Phase 9,2.0,3
1968,110.0,1846,JP Nagar Phase 9,2.0,3
1969,99.0,1780,JP Nagar Phase 9,1.0,3
1970,92.0,1624,JP Nagar Phase 9,3.0,1
1971,84.0,1559,JP Nagar Phase 9,2.0,3
1972,86.49,1741,JP Nagar Phase 9,6.0,3
1973,97.09,1814,JP Nagar Phase 9,1.0,1
1974,86.65,1719,JP Nagar Phase 9,6.0,3
1975,93.85,1595,JP Nagar Phase 9,3.0,3
1976,69.53,1466,JP Nagar Phase 9,4.0,2
1977,86.91,1331,JP Nagar Phase 9,5.0,1
1981,76.31999,1482,Jakkur,2.0,2
1986,74.76,1295,Jakkur,4.0,1
1987,97.62,1696,Jakkur,3.0,3
1988,97.85,1700,Jakkur,2.0,3
1989,54.43,1482,Jakkur,4.0,2
1990,136.0,1057,Jakkur,3.0,2
1991,195.0,1284,Jakkur,4.0,3
1992,76.65,1219,Jakkur,3.0,2
1996,63.49,1262,Jakkur,2.0,2
2000,162.99999,1531,Jakkur,2.0,2
2001,231.0,1230,Jakkur,3.0,2
2002,165.0,1057,Jakkur,2.0,3
2004,122.0,1313,Jakkur,9.0,2
2005,101.0,1223,Jakkur,6.0,2
2007,75.0,2167,Jakkur,2.0,2
2009,84.0,2249,Jakkur,2.0,2
2010,225.99999,1059,Jakkur,2.0,3
2011,80.81999,1270,Jakkur,2.0,2
2013,31.06,1330,Jakkur,7.0,2
2015,57.8,1245,Jakkur,2.0,2
2020,65.02,1420,Jakkur,3.0,1
2021,39.0,1290,Jakkur,3.0,2
2022,79.36,1230,Jakkur,2.0,1
2023,155.0,984,Jakkur,6.0,3
2024,169.0,1206,Jakkur,2.0,2
2025,42.0,1586,Jakkur,1.0,2
2026,87.16,1575,Jalahalli,2.0,3
2027,87.16,1575,Jalahalli,4.0,3
2028,87.16,1575,Jalahalli,2.0,3
2030,90.37,1645,Jalahalli,2.0,3
2031,72.98,1315,Jalahalli,4.0,1
2032,104.0,1950,Jalahalli,2.0,3
2033,95.2,1750,Jalahalli,2.0,3
2034,72.29,1300,Jalahalli,3.0,1
2035,98.87,1830,Jalahalli,2.0,3
2036,103.0,1935,Jalahalli,2.0,3
2037,71.59999,1285,Jalahalli,2.0,2
2038,107.0,2010,Jalahalli,2.0,1
2040,93.82,1720,Jalahalli,2.0,3
2042,70.91,1270,Jalahalli,2.0,2
2043,85.7,1405,Jalahalli,3.0,3
2044,89.0,1500,Jalahalli,2.0,2
2045,59.0,1216,Jalahalli,2.0,2
2046,85.0,1340,Jalahalli,2.0,3
2047,60.0,1272,Jalahalli,2.0,2
2048,94.36,1505,Jalahalli,2.0,2
2049,87.0,1360,Jalahalli,4.0,2
2050,85.7,1405,Jalahalli,2.0,1
2051,87.0,1360,Jalahalli,2.0,2
2053,87.0,1360,Jalahalli,2.0,2
2054,89.0,1500,Jalahalli,2.0,2
2055,115.0,1340,Jalahalli,2.0,3
2056,90.0,1360,Jalahalli,3.0,2
2057,88.0,1475,Jalahalli,2.0,2
2058,80.06999,1584,Jalahalli,2.0,2
2059,110.0,1450,Jalahalli,2.0,3
2060,63.6,2100,Jalahalli,2.0,1
2061,180.0,1800,Jayanagar,1.0,2
2062,71.75,1285,Jayanagar,2.0,1
2063,99.0,940,Jayanagar,2.0,3
2064,63.25,1270,Jayanagar,2.0,3
2065,220.0,1759,Jayanagar,7.0,3
2066,118.0,1282,Jayanagar,2.0,2
2067,140.0,1940,Jayanagar,3.0,3
2068,50.73,1505,Jayanagar,2.0,2
2069,53.23,1495,Jayanagar,6.0,2
2070,200.99999,2500,Jayanagar,3.0,7
2071,42.16,1506,Jigani,8.0,3
2074,41.65999,1488,Jigani,4.0,2
2075,30.68,1096,Jigani,3.0,2
2076,41.74,1491,Jigani,3.0,1
2077,30.85,1102,Jigani,4.0,2
2079,25.76,920,Jigani,2.0,1
2080,31.97,1142,Jigani,4.0,2
2081,43.42,1551,Jigani,3.0,2
2082,31.78,1135,Jigani,2.0,2
2083,42.92,1533,Jigani,3.0,3
2084,29.84,1066,Jigani,1.0,1
2085,37.35,920,Jigani,3.0,2
2086,58.83,939,Jigani,3.0,3
2088,28.5,920,Jigani,2.0,1
2089,140.0,2170,Junnasandra,2.0,3
2090,140.0,2170,Junnasandra,3.0,2
2091,109.0,1691,Junnasandra,2.0,1
2093,140.0,2170,Junnasandra,2.0,3
2095,116.0,1891,Junnasandra,2.0,2
2096,113.99999,1877,Junnasandra,2.0,2
2097,110.0,1845,Junnasandra,2.0,2
2098,115.0,1888,Junnasandra,3.0,3
2099,117.0,1892,Junnasandra,4.0,3
2101,112.0,1862,Junnasandra,4.0,3
2102,93.0,2170,Junnasandra,2.0,2
2103,70.4,1691,Junnasandra,2.0,2
2104,140.0,2170,Junnasandra,2.0,2
2105,140.0,2170,Junnasandra,6.0,2
2108,140.0,1691,Junnasandra,4.0,3
2109,109.0,2170,Junnasandra,4.0,1
2111,93.0,2170,Junnasandra,2.0,2
2113,40.0,2170,Junnasandra,4.0,2
2114,131.0,2170,Junnasandra,1.0,2
2115,129.0,1691,Junnasandra,3.0,3
2116,131.0,2170,Junnasandra,4.0,2
2117,129.0,1691,Junnasandra,3.0,4
2118,134.0,1800,KPC Layout,2.0,4
2119,122.0,1691,KPC Layout,2.0,1
2120,127.0,1917,KPC Layout,1.0,4
2121,127.0,1917,KPC Layout,2.0,2
2122,134.0,2035,KPC Layout,2.0,3
2123,130.0,2313,KPC Layout,2.0,3
2124,134.0,1917,KPC Layout,1.0,3
2125,127.0,1787,KPC Layout,2.0,2
2128,119.0,2540,Kadugodi,2.0,4
2130,63.54,1355,Kadugodi,2.0,1
2134,117.0,2495,Kadugodi,4.0,4
2135,56.04,1195,Kadugodi,2.0,2
2139,82.3,1555,Kadugodi,2.0,4
2141,86.0,1555,Kadugodi,6.0,4
2142,112.0,1275,Kadugodi,3.0,2
2143,95.34,2040,Kadugodi,3.0,2
2145,92.21,1185,Kadugodi,3.0,2
2150,85.0,1185,Kadugodi,3.0,2
2151,93.59,1762,Kadugodi,5.0,2
2152,76.4,1279,Kadugodi,1.0,4
2153,91.62,1576,Kadugodi,5.0,3
2154,91.56,1541,Kadugodi,2.0,1
2155,92.21,1545,Kadugodi,1.0,4
2158,74.9,1206,Kalyan Nagar,2.0,3
2159,64.0,1205,Kalyan Nagar,4.0,2
2160,67.05,1516,Kalyan Nagar,2.0,2
2161,52.8,1345,Kalyan Nagar,3.0,2
2162,71.34999,1347,Kalyan Nagar,3.0,3
2163,80.09999,1348,Kalyan Nagar,9.0,3
2165,80.05,1347,Kalyan Nagar,4.0,2
2166,65.19,1104,Kalyan Nagar,2.0,2
2168,78.0,1201,Kalyan Nagar,1.0,3
2169,63.0,1105,Kalyan Nagar,1.0,2
2170,75.04,1204,Kalyan Nagar,2.0,2
2173,75.08,1421,Kalyan Nagar,1.0,3
2174,65.04,1205,Kalyan Nagar,3.0,2
2175,75.04,1204,Kalyan Nagar,3.0,3
2176,75.04,1204,Kalyan Nagar,2.0,2
2177,75.04,1204,Kalyan Nagar,4.0,3
2178,82.09,1404,Kalyan Nagar,3.0,2
2179,82.09,1404,Kalyan Nagar,2.0,2
2180,82.09,1404,Kalyan Nagar,3.0,2
2181,73.0,1850,Kalyan Nagar,7.0,3
2182,73.8,1170,Kalyan Nagar,8.0,2
2183,80.0,1235,Kalyan Nagar,4.0,3
2186,75.0,1235,Kalyan Nagar,1.0,2
2187,75.0,1158,Kalyan Nagar,1.0,3
2188,62.0,1158,Kalyan Nagar,3.0,2
2189,60.0,1150,Kalyan Nagar,3.0,2
2192,72.08,1240,Kalyan Nagar,2.0,3
2193,75.0,1000,Kalyan Nagar,6.0,2
2194,84.99,1107,Kalyan Nagar,2.0,3
2198,82.18,1425,Kammanahalli,2.0,1
2200,84.0,1419,Kammanahalli,3.0,1
2201,65.23,1306,Kammanahalli,2.0,2
2202,80.0,1050,Kammanahalli,2.0,3
2204,85.0,1344,Kammanahalli,2.0,2
2205,75.04,1024,Kammanahalli,2.0,2
2206,94.1,1344,Kammanahalli,4.0,2
2207,94.1,1344,Kammanahalli,2.0,2
2208,94.1,1344,Kammanahalli,2.0,1
2209,82.06,1342,Kammanahalli,2.0,3
2211,94.82,1032,Kammanahalli,2.0,1
2212,64.98999,1342,Kammanahalli,3.0,2
2219,58.37,1300,Kanakapura Road Beyond Nice Ring Road,2.0,2
2220,45.12,1005,Kanakapura Road Beyond Nice Ring Road,2.0,2
2221,82.0,1600,Kanakapura Road Beyond Nice Ring Road,2.0,2
2222,75.0,1480,Kanakapura Road Beyond Nice Ring Road,1.0,1
2223,65.0,1172,Kanakapura Road Beyond Nice Ring Road,2.0,1
2225,66.59999,1172,Kanakapura Road Beyond Nice Ring Road,2.0,3
2229,88.97,1629,Kanakapura Road Beyond Nice Ring Road,3.0,3
2233,83.62,1707,Kanakapura Road Beyond Nice Ring Road,3.0,4
2234,63.88,1304,Kanakapura Road Beyond Nice Ring Road,2.0,2
2235,73.09,1492,Kanakapura Road Beyond Nice Ring Road,2.0,3
2236,53.54,1093,Kanakapura Road Beyond Nice Ring Road,2.0,1
2237,83.23,1699,Kanakapura Road Beyond Nice Ring Road,2.0,3
2238,73.48,1500,Kanakapura Road Beyond Nice Ring Road,3.0,3
2239,94.94,1938,Kanakapura Road Beyond Nice Ring Road,1.0,1
2240,72.34999,1477,Kanakapura Road Beyond Nice Ring Road,2.0,2
2241,62.41,1274,Kanakapura Road Beyond Nice Ring Road,3.0,2
2243,49.82,1017,Kanakapura Road Beyond Nice Ring Road,4.0,2
2244,85.14,1738,Kanakapura Road Beyond Nice Ring Road,2.0,2
2245,62.85,1283,Kanakapura Road Beyond Nice Ring Road,2.0,2
2246,61.58,1257,Kanakapura Road Beyond Nice Ring Road,2.0,2
2247,34.88,712,Kanakapura Road Beyond Nice Ring Road,3.0,2
2248,82.34999,1120,Kanakapura Road Beyond Nice Ring Road,2.0,3
2249,106.0,1450,Kanakapura Road Beyond Nice Ring Road,2.0,2
2250,86.76,1180,Kanakapura Road Beyond Nice Ring Road,3.0,3
2251,105.0,1430,Kanakapura Road Beyond Nice Ring Road,2.0,2
2252,95.58,1300,Kanakapura Road Beyond Nice Ring Road,2.0,3
2253,119.0,1630,Kanakapura Road Beyond Nice Ring Road,4.0,3
2254,88.97,1210,Kanakapura Road Beyond Nice Ring Road,2.0,2
2255,69.84999,950,Kanakapura Road Beyond Nice Ring Road,6.0,2
2256,108.0,1480,Kanakapura Road Beyond Nice Ring Road,3.0,3
2257,92.64,1260,Kanakapura Road Beyond Nice Ring Road,2.0,3
2258,74.26,1010,Kanakapura Road Beyond Nice Ring Road,3.0,3
2259,112.0,1530,Kanakapura Road Beyond Nice Ring Road,2.0,3
2260,117.0,1600,Kanakapura Road Beyond Nice Ring Road,3.0,3
2261,50.0,680,Kanakapura Road Beyond Nice Ring Road,2.0,2
2262,66.91,910,Kanakapura Road Beyond Nice Ring Road,2.0,3
2263,145.0,1290,Kanakapura Road Beyond Nice Ring Road,2.0,4
2265,90.0,1251,Kanakapura Road Beyond Nice Ring Road,3.0,3
2266,30.62,1589,Kanakapura Road Beyond Nice Ring Road,3.0,2
2270,65.56,1604,Kannamangala,2.0,2
2271,138.99999,1366,Kannamangala,1.0,3
2273,36.38,1604,Kannamangala,2.0,2
2274,65.56,1604,Kannamangala,2.0,2
2275,65.56,1604,Kannamangala,2.0,2
2276,378.0,1366,Kannamangala,2.0,3
2277,58.0,1366,Kannamangala,3.0,2
2278,86.07,1906,Kannamangala,3.0,3
2279,131.0,1906,Kannamangala,3.0,2
2280,90.4,1828,Kannamangala,6.0,2
2282,102.0,1586,Kannamangala,2.0,3
2283,155.0,1500,Kannamangala,3.0,3
2284,52.43,1500,Kannamangala,3.0,2
2285,170.0,1597,Kannamangala,2.0,2
2287,57.0,1277,Kannamangala,2.0,1
2288,28.0,1245,Kannamangala,2.0,1
2291,96.3,2293,Kannur on Thanisandra Main Road,2.0,4
2292,87.79,1245,Kannur on Thanisandra Main Road,2.0,3
2296,91.22,2172,Kannur on Thanisandra Main Road,3.0,2
2297,80.76,2019,Kannur on Thanisandra Main Road,2.0,2
2300,52.44,1215,Kannur on Thanisandra Main Road,2.0,1
2301,52.79,1224,Kannur on Thanisandra Main Road,2.0,1
2302,75.0,1239,Kannur on Thanisandra Main Road,2.0,2
2303,75.0,1239,Kannur on Thanisandra Main Road,2.0,4
2306,73.56,1113,Kannur on Thanisandra Main Road,2.0,2
2307,69.16,1040,Kannur on Thanisandra Main Road,2.0,2
2308,77.78,1183,Kannur on Thanisandra Main Road,6.0,1
2309,74.52,1129,Kannur on Thanisandra Main Road,2.0,1
2310,87.79,1245,Kannur on Thanisandra Main Road,2.0,3
2311,73.56,1113,Kannur on Thanisandra Main Road,2.0,3
2313,77.78,1183,Kannur on Thanisandra Main Road,3.0,2
2314,78.73999,1199,Kannur on Thanisandra Main Road,1.0,3
2315,82.0,1271,Kannur on Thanisandra Main Road,4.0,3
2317,73.56,1245,Kannur on Thanisandra Main Road,3.0,2
2319,77.78,1040,Kannur on Thanisandra Main Road,2.0,3
2320,74.52,1183,Kannur on Thanisandra Main Road,2.0,3
2321,74.28,1129,Kannur on Thanisandra Main Road,3.0,1
2322,78.73999,1125,Kannur on Thanisandra Main Road,4.0,2
2324,52.0,980,Kannur on Thanisandra Main Road,4.0,1
2325,87.9,3783,Kannur on Thanisandra Main Road,5.0,5
2326,81.2,1917,Kannur on Thanisandra Main Road,2.0,4
2327,81.03,1570,Kannur on Thanisandra Main Road,2.0,1
2328,53.94,1120,Kasavanahalli,2.0,2
2331,45.0,1075,Kasavanahalli,2.0,2
2333,53.06,1100,Kasavanahalli,5.0,2
2336,55.27,1150,Kasavanahalli,1.0,2
2337,64.12,1350,Kasavanahalli,3.0,2
2341,60.58,1270,Kasavanahalli,3.0,2
2342,62.79,1320,Kasavanahalli,3.0,1
2343,50.85,1050,Kasavanahalli,1.0,2
2344,64.34,1355,Kasavanahalli,2.0,1
2345,52.62,1090,Kasavanahalli,2.0,2
2346,45.0,1075,Kasavanahalli,2.0,2
2350,62.01,1192,Kasavanahalli,2.0,2
2351,81.0,1937,Kasavanahalli,2.0,3
2352,121.0,1143,Kasavanahalli,2.0,3
2353,85.45,1162,Kasavanahalli,3.0,3
2355,87.16,1192,Kasavanahalli,3.0,1
2356,81.0,1937,Kasavanahalli,4.0,2
2357,51.43,1179,Kasavanahalli,3.0,2
2358,52.29,1680,Kasavanahalli,2.0,2
2359,85.45,1162,Kasavanahalli,1.0,2
2360,53.64,1899,Kasavanahalli,2.0,2
2361,87.16,1192,Kasavanahalli,8.0,3
2362,73.2,1937,Kasavanahalli,4.0,2
2364,52.96,1445,Kasavanahalli,2.0,2
2365,83.12,1115,Kasavanahalli,2.0,3
2366,80.51,1750,Kasavanahalli,3.0,3
2367,77.56,1695,Kasavanahalli,2.0,2
2369,86.02,1543,Kasavanahalli,2.0,2
2370,103.0,1811,Kasavanahalli,5.0,2
2371,150.0,2179,Kasavanahalli,2.0,2
2373,111.0,1197,Kasavanahalli,2.0,3
2374,52.96,1445,Kasavanahalli,4.0,2
2375,83.12,1115,Kasavanahalli,7.0,3
2376,80.51,1750,Kasavanahalli,2.0,3
2377,77.56,1695,Kasavanahalli,2.0,3
2378,73.29,1633,Kasavanahalli,2.0,2
2379,86.02,1543,Kasavanahalli,5.0,3
2380,103.0,1811,Kasavanahalli,3.0,3
2381,150.0,2179,Kasavanahalli,5.0,2
2383,69.5,1197,Kasavanahalli,4.0,2
2386,83.58,3362,Kasavanahalli,2.0,2
2387,109.0,4200,Kasavanahalli,2.0,3
2388,82.42,3195,Kasavanahalli,1.0,4
2389,129.0,2455,Kasavanahalli,9.0,4
2390,103.0,1425,Kasavanahalli,2.0,3
2391,81.81,1345,Kasavanahalli,3.0,3
2393,78.84,1475,Kasavanahalli,2.0,2
2394,84.51,1295,Kasavanahalli,2.0,3
2395,110.0,1715,Kasavanahalli,3.0,3
2396,143.0,1780,Kasavanahalli,2.0,2
2398,96.66,1565,Kasavanahalli,2.0,5
2399,128.0,3350,Kasavanahalli,4.0,2
2400,101.0,2813,Kasavanahalli,4.0,3
2401,100.0,3600,Kasavanahalli,2.0,2
2402,128.0,3000,Kasavanahalli,2.0,4
2403,119.0,4410,Kasavanahalli,2.0,3
2404,102.0,3432,Kasavanahalli,2.0,3
2405,84.41,2890,Kasavanahalli,2.0,3
2406,112.0,4300,Kasavanahalli,6.0,4
2407,87.16,1179,Kasavanahalli,2.0,3
2408,73.73,1143,Kasavanahalli,4.0,2
2409,49.85,1680,Kasavanahalli,5.0,2
2410,109.0,1162,Kasavanahalli,2.0,3
2413,68.45,1670,Kengeri,1.0,1
2415,76.11,1043,Kengeri,1.0,2
2416,74.33,1450,Kengeri,3.0,3
2418,77.16,1300,Kengeri,3.0,4
2421,66.5,1410,Kengeri,2.0,1
2422,61.28,1140,Kengeri,2.0,1
2423,79.93,1155,Kengeri,2.0,2
2424,76.45999,1526,Kengeri,3.0,3
2425,94.35,1457,Kengeri,2.0,3
2426,78.45,1066,Kengeri,2.0,3
2427,94.35,1457,Kengeri,4.0,2
2428,78.45,1066,Kengeri,2.0,3
2429,49.87,1310,Kengeri,3.0,2
2430,77.18,1108,Kengeri,5.0,3
2431,76.11,1043,Kengeri,2.0,2
2432,74.33,1450,Kengeri,2.0,3
2433,54.62,1003,Kengeri,2.0,2
2435,77.77,1020,Kengeri,2.0,3
2436,63.75,1360,Kengeri,2.0,2
2437,55.84,1525,Kengeri,2.0,2
2439,84.0,1095,Kengeri,2.0,3
2440,89.0,967,Kengeri,2.0,2
2441,91.0,1216,Kengeri,2.0,2
2442,82.75,1295,Kengeri,1.0,3
2443,121.0,1440,Kodigehalli,3.0,3
2444,107.0,1245,Kodigehalli,2.0,2
2445,121.0,1665,Kodigehalli,2.0,3
2446,107.0,1420,Kodigehalli,2.0,3
2447,70.15,1245,Kodigehalli,2.0,2
2448,101.0,1420,Kodigehalli,3.0,1
2449,95.51,1665,Kodigehalli,3.0,3
2450,85.32,1630,Kodigehalli,2.0,3
2451,85.34,1245,Kodigehalli,3.0,2
2452,77.97,1740,Kodigehalli,2.0,1
2454,106.0,1420,Kodigehalli,2.0,3
2455,81.66,1665,Kodigehalli,2.0,2
2456,69.12,1630,Kodigehalli,4.0,1
2457,87.84,1279,Kogilu,2.0,3
2458,120.0,1773,Kogilu,4.0,3
2459,122.0,1811,Kogilu,3.0,4
2460,102.0,1483,Kogilu,2.0,3
2461,124.0,1816,Kogilu,2.0,4
2463,140.0,2300,Kogilu,2.0,3
2464,140.0,2300,Kogilu,3.0,2
2465,80.23,2300,Kogilu,3.0,3
2466,273.0,2215,Kogilu,3.0,2
2467,55.92,1065,Kogilu,2.0,3
2468,33.01,1389,Kogilu,2.0,3
2469,68.0,1141,Kogilu,6.0,1
2470,170.0,1076,Kogilu,5.0,2
2471,339.0,1076,Kogilu,2.0,3
2472,33.9,1430,Kogilu Road Near Yelahanka,5.0,3
2473,24.99,1245,Kogilu Road Near Yelahanka,2.0,2
2474,28.99,984,Kogilu Road Near Yelahanka,2.0,3
2475,59.37,1116,Kogilu Road Near Yelahanka,2.0,3
2476,53.2,1035,Kogilu Road Near Yelahanka,2.0,3
2477,28.48,1490,Kogilu Road Near Yelahanka,2.0,2
2479,45.0,1425,Kogilu Road Near Yelahanka,2.0,4
2480,22.88,1250,Kogilu Road Near Yelahanka,2.0,3
2481,70.0,1059,Kogilu Road Near Yelahanka,2.0,3
2482,39.0,1075,Kogilu Road Near Yelahanka,2.0,3
2483,34.27,1069,Kogilu Road Near Yelahanka,3.0,2
2484,48.64,1065,Kogilu Road Near Yelahanka,3.0,2
2485,27.45,979,Kogilu Road Near Yelahanka,3.0,2
2487,142.0,1588,Konanakunte,3.0,3
2489,191.0,2140,Konanakunte,3.0,2
2491,137.99999,1591,Konanakunte,2.0,2
2494,158.0,2689,Konanakunte,2.0,3
2495,94.51,1105,Konanakunte,2.0,1
2497,128.0,949,Konanakunte,4.0,2
2499,127.0,957,Konanakunte,2.0,1
2506,137.99999,1218,Konanakunte,2.0,3
2507,123.0,957,Konanakunte,2.0,3
2510,125.0,1262,Konanakunte,2.0,3
2511,133.0,842,Konanakunte,2.0,2
2512,137.99999,1110,Konanakunte,2.0,3
2513,94.86,1250,Konanakunte,2.0,1
2514,127.0,1884,Konanakunte,3.0,1
2516,186.0,1450,Konanakunte,1.0,3
2517,126.0,1489,Konanakunte,2.0,3
2518,126.0,1907,Konanakunte,3.0,4
2519,116.0,859,Konanakunte,2.0,2
2520,135.0,1167,Konanakunte,2.0,3
2521,99.33,1494,Konanakunte,2.0,1
2526,77.48999,1000,Konanakunte,2.0,1
2527,108.0,3621,Konanakunte,2.0,3
2528,132.0,3517,Konanakunte,2.0,4
2529,130.0,2883,Konanakunte,4.0,4
2530,110.0,2929,Konanakunte,3.0,2
2531,124.0,2791,Konanakunte,2.0,2
2532,147.0,1110,Konanakunte,2.0,1
2534,149.0,1884,Konanakunte,2.0,3
2536,109.0,1450,Konanakunte,2.0,2
2540,128.0,1494,Konanakunte,3.0,4
2542,127.0,1104,Konanakunte,3.0,3
2544,188.0,948,Konanakunte,3.0,3
2545,123.0,949,Konanakunte,4.0,3
2547,119.0,1262,Konanakunte,7.0,4
2549,81.59999,1204,Konanakunte,4.0,1
2550,84.0,850,Koppa Begur Road,3.0,2
2551,34.33,875,Koppa Begur Road,3.0,2
2552,37.19,875,Koppa Begur Road,2.0,2
2553,94.0,850,Koppa Begur Road,2.0,2
2554,78.4,850,Koppa Begur Road,2.0,2
2555,61.88,850,Koppa Begur Road,3.0,2
2556,32.61999,875,Koppa Begur Road,3.0,2
2557,30.45,850,Koppa Begur Road,2.0,2
2558,42.0,850,Koppa Begur Road,2.0,2
2560,39.0,850,Koppa Begur Road,3.0,1
2561,81.2,1020,Koppa Begur Road,2.0,2
2562,258.0,1866,Koramangala,2.0,2
2563,258.0,1866,Koramangala,3.0,2
2564,255.0,1839,Koramangala,3.0,3
2565,175.0,1249,Koramangala,3.0,4
2566,195.0,1385,Koramangala,4.0,2
2567,254.0,1839,Koramangala,2.0,3
2568,193.0,1385,Koramangala,3.0,4
2569,254.0,1839,Koramangala,2.0,3
2570,174.0,1249,Koramangala,8.0,1
2571,255.0,1839,Koramangala,4.0,3
2572,195.0,1385,Koramangala,2.0,2
2573,250.0,1600,Koramangala,2.0,4
2576,66.98,1675,Krishnarajapura,7.0,3
2578,40.02,1040,Krishnarajapura,2.0,1
2590,40.86999,1062,Krishnarajapura,2.0,1
2594,66.98,1675,Krishnarajapura,3.0,3
2598,48.78,1220,Krishnarajapura,2.0,2
2599,48.98,1225,Krishnarajapura,2.0,2
2600,48.98,1225,Krishnarajapura,2.0,2
2602,50.78,1270,Krishnarajapura,3.0,2
2606,68.78,1600,Krishnarajapura,2.0,2
2608,56.74,1320,Krishnarajapura,5.0,4
2609,38.0,1000,Krishnarajapura,3.0,1
2611,54.0,1225,Krishnarajapura,4.0,4
2612,59.0,1629,Krishnarajapura,3.0,3
2613,77.92,1629,Krishnarajapura,2.0,2
2614,77.92,1629,Krishnarajapura,2.0,1
2615,77.92,1629,Krishnarajapura,2.0,4
2616,77.92,1629,Krishnarajapura,3.0,2
2617,77.92,1629,Krishnarajapura,4.0,4
2618,77.92,1629,Krishnarajapura,2.0,3
2619,65.86,1314,Krishnarajapura,2.0,2
2620,85.23,2215,Krishnarajapura,3.0,3
2621,81.98,1705,Krishnarajapura,2.0,3
2622,80.73,1980,Krishnarajapura,3.0,2
2623,84.23,1615,Krishnarajapura,4.0,3
2624,87.73,1685,Krishnarajapura,4.0,2
2625,79.48,1755,Krishnarajapura,4.0,2
2626,81.05,1119,Krishnarajapura,2.0,2
2635,38.28,1194,Krishnarajapura,7.0,1
2638,61.48,1200,Krishnarajapura,3.0,3
2640,59.99,1119,Krishnarajapura,5.0,3
2641,67.09999,1304,Krishnarajapura,2.0,2
2643,35.0,1119,Krishnarajapura,2.0,1
2645,74.70999,1415,Krishnarajapura,3.0,2
2646,85.96,1085,Krishnarajapura,2.0,3
2647,49.8,1590,Krishnarajapura,2.0,2
2649,85.0,1785,Krishnarajapura,3.0,3
2650,51.57,1244,Krishnarajapura,2.0,1
2655,57.37,1228,Krishnarajapura,2.0,3
2656,57.33,1094,Krishnarajapura,2.0,1
2657,61.74,1225,Krishnarajapura,1.0,4
2662,55.69,1470,Krishnarajapura,3.0,3
2665,54.93,1218,Krishnarajapura,2.0,3
2666,48.8,1081,Krishnarajapura,6.0,2
2667,54.09,1326,Krishnarajapura,2.0,3
2668,48.09,1070,Krishnarajapura,4.0,1
2669,64.76,1068,Krishnarajapura,3.0,3
2672,64.89,1288,Krishnarajapura,2.0,2
2677,58.63,1545,Krishnarajapura,2.0,2
2678,58.88,1150,Krishnarajapura,2.0,3
2679,47.62,1128,Krishnarajapura,1.0,2
