price,sqft,location,bathrooms,bhk,area_type
7500000,650,Uran,2,2,Super built-up Area
4500000,1150,Ulwe,1,3,Super built-up Area
4500000,680,Ulwe,2,3,Super built-up Area
4151000,680,Ulwe,3,3,Super built-up Area
4151000,650,Ulwe,3,2,Built-up Area
3500000,650,Ulwe,3,3,Super built-up Area
3500000,650,Ulwe,2,2,Carpet Area
2899000,650,Ulwe,3,1,Plot Area
5999000,450,Ulwe,4,3,Built-up Area
5699000,945,Thane West,2,2,Super built-up Area
4099000,905,Thane West,3,3,Plot Area
6500000,588,Thane West,3,3,Super built-up Area
5499000,902,Thane West,3,3,Super built-up Area
4099000,902,Thane West,2,3,Built-up Area
21000000,590,Thane West,3,2,Super built-up Area
5299000,910,Powai,2,3,Super built-up Area
4399000,905,Thane West,2,3,Super built-up Area
5599000,615,Thane West,2,2,Built-up Area
5990000,905,Thane West,2,1,Super built-up Area
5299000,905,Thane West,5,1,Super built-up Area
9000000,645,Thane West,2,2,Super built-up Area
9750000,720,Mulund West,6,2,Super built-up Area
27500000,630,Borivali West,4,2,Plot Area
9500000,1500,Borivali West,2,3,Super built-up Area
14500000,650,Borivali West,2,1,Super built-up Area
7000000,890,Dahisar,2,3,Super built-up Area
9000000,410,Dahisar West,2,3,Super built-up Area
10000000,585,Dahisar West,2,3,Super built-up Area
8000000,610,Dahisar West,2,4,Super built-up Area
14500000,580,Dahisar East,1,3,Super built-up Area
9800000,820,Dahisar,3,2,Super built-up Area
10000000,595,Dahisar,3,3,Super built-up Area
15000000,610,Dahisar West,5,3,Super built-up Area
22000000,1020,Dahisar East,1,4,Super built-up Area
8500000,1614,Kandivali West,2,2,Built-up Area
2200000,580,Dahisar East,,3,Super built-up Area
4550000,500,Vasai West,2,2,Super built-up Area
19800000,860,Vijay Nagar,2,2,Super built-up Area
8500000,1130,Powai,2,2,Super built-up Area
19500000,500,Jogeshwari West,2,2,Super built-up Area
2800000,1150,Goregaon West,2,1,Super built-up Area
16500000,690,Ambernath East,1,3,Super built-up Area
28500000,756,Borivali West,5,4,Super built-up Area
9750000,1485,Goregaon West,2,3,Super built-up Area
27500000,630,Borivali West,16,3,Super built-up Area
23500000,1500,Borivali West,3,2,Plot Area
8500000,1100,Borivali West,2,2,Built-up Area
8600000,580,Dahisar East,3,2,Super built-up Area
11500000,590,Dahisar East,3,3,Super built-up Area
12000000,650,Borivali West,2,1,Super built-up Area
14200000,785,Dahisar East,3,1,Super built-up Area
14500000,780,Dahisar,2,3,Super built-up Area
16000000,710,Borivali West,4,2,Super built-up Area
9500000,1044,Dahisar,5,3,Plot Area
14500000,650,Borivali West,2,3,Super built-up Area
7000000,890,Dahisar,2,4,Plot Area
9000000,410,Dahisar West,2,4,Built-up Area
10000000,585,Dahisar West,2,1,Built-up Area
8000000,610,Dahisar West,2,3,Super built-up Area
14500000,580,Dahisar East,3,3,Built-up Area
9800000,820,Dahisar,5,3,Plot Area
10000000,595,Dahisar,2,2,Super built-up Area
15000000,610,Dahisar West,7,2,Plot Area
8000000,1020,Dahisar East,3,3,Built-up Area
34000000,1100,Mira Road East,2,3,Super built-up Area
22500000,1555,Kandivali West,3,3,Built-up Area
9000000,1700,Borivali West,2,3,Super built-up Area
6500000,650,Borivali West,2,3,Super built-up Area
5325000,400,Borivali West,3,2,Super built-up Area
9500000,325,Borivali West,1,3,Super built-up Area
15000000,635,Borivali West,2,2,Super built-up Area
8700000,950,Mulund West,3,1,Super built-up Area
3049000,705,Thane West,2,3,Built-up Area
2099000,569,Palghar,3,3,Built-up Area
3500000,387,Palghar,3,3,Super built-up Area
4499000,646,Palghar,2,2,Built-up Area
3372000,518,Virar,2,3,Super built-up Area
3446000,412,Virar,2,4,Carpet Area
4656000,426,Virar,5,1,Super built-up Area
5499000,536,Virar,4,3,Super built-up Area
4621000,579,Virar,3,2,Super built-up Area
3500000,532,Virar,2,2,Built-up Area
13500000,433,Virar,2,2,Built-up Area
18500000,900,Borivali West,4,3,Plot Area
17500000,1285,Chembur,2,3,Plot Area
16500000,1500,Chembur,2,3,Super built-up Area
11800000,1050,Chembur,2,2,Super built-up Area
7000000,1080,Koper Khairane,2,4,Built-up Area
7000000,650,Koper Khairane,3,3,Built-up Area
42500000,650,Koper Khairane,4,3,Carpet Area
7100000,2400,Borivali West,5,2,Super built-up Area
7800000,950,Greater Khanda,2,3,Super built-up Area
17000000,950,Greater Khanda,4,3,Built-up Area
2400000,775,Chedda Nagar,2,2,Super built-up Area
2400000,585,Nala Sopara,2,3,Built-up Area
71500000,585,Nala Sopara,4,3,Super built-up Area
15000000,1600,Khar West,2,4,Built-up Area
13700000,880,Sion,2,3,Super built-up Area
8800000,697,Borivali West,3,3,Plot Area
22500000,1100,Thane West,2,3,Super built-up Area
14500000,935,Borivali West,1,3,Super built-up Area
27500000,580,Borivali West,2,3,Plot Area
16500000,1196,Dahisar,7,2,Plot Area
8600000,980,Sion,3,3,Super built-up Area
9000000,695,Kurla West,2,2,Plot Area
22500000,575,Kurla West,4,2,Plot Area
8200000,1350,Kurla West,3,2,Super built-up Area
8100000,725,Kurla,5,3,Plot Area
8298999,720,Kurla,2,3,Super built-up Area
7598999,700,Kurla,2,1,Super built-up Area
11000000,750,Kurla,3,3,Plot Area
7998999,900,Kurla West,3,3,Super built-up Area
7798999,690,Kurla West,3,2,Super built-up Area
7898999,700,Kurla,3,2,Super built-up Area
11500000,680,Kurla,2,1,Super built-up Area
7998999,1100,Kurla West,4,2,Plot Area
18500000,700,Kurla,3,3,Built-up Area
11000000,1676,Kurla,2,2,Super built-up Area
42500000,750,Kurla East,1,3,Super built-up Area
7100000,2400,Borivali West,2,3,Super built-up Area
7800000,950,Greater Khanda,2,4,Super built-up Area
17000000,950,Greater Khanda,3,3,Super built-up Area
2400000,775,Chedda Nagar,3,2,Built-up Area
9000000,585,Nala Sopara,3,3,Super built-up Area
4900000,750,Kurla,3,3,Plot Area
5700000,239,Thane West,5,3,Plot Area
6351000,283,Thane West,2,1,Plot Area
6900000,352,Thane West,2,3,Super built-up Area
24500000,440,Thane West,3,3,Built-up Area
24500000,1350,Jogeshwari West,1,3,Super built-up Area
22500000,1350,Jogeshwari West,2,2,Super built-up Area
40000000,1250,Borivali West,6,2,Built-up Area
8400000,1700,Borivali West,3,3,Super built-up Area
9000000,515,Borivali West,2,3,Super built-up Area
13500000,570,Malad East,4,3,Plot Area
4800000,820,Malad East,2,3,Super built-up Area
3300000,855,Kalyan East,2,2,Carpet Area
4500000,600,Kalyan East,3,2,Super built-up Area
4500000,880,Kalyan East,2,2,Super built-up Area
9800000,600,Dombivali,2,4,Super built-up Area
2000000,580,Kandivali West,2,2,Super built-up Area
44500000,425,Malad East,3,1,Built-up Area
2350000,1950,Sion,2,2,Super built-up Area
7598999,425,Bandra East,3,1,Plot Area
9800000,400,Thane West,2,4,Built-up Area
27400000,599,Thane West,3,3,Built-up Area
14600000,1552,Manpada,3,4,Super built-up Area
18500000,958,Thane West,1,1,Plot Area
8000000,1174,Thane West,6,1,Plot Area
12800000,419,Thane West,4,3,Super built-up Area
13500000,705,Thane West,2,3,Super built-up Area
4200000,931,Thane West,3,2,Super built-up Area
9000000,350,Santacruz East,2,2,Built-up Area
4900000,750,Kurla,2,2,Super built-up Area
5700000,239,Thane West,5,2,Plot Area
6351000,283,Thane West,4,4,Plot Area
6900000,352,Thane West,2,2,Super built-up Area
24500000,440,Thane West,2,3,Super built-up Area
24500000,1350,Jogeshwari West,2,2,Super built-up Area
22500000,1350,Jogeshwari West,2,4,Built-up Area
40000000,1250,Borivali West,1,3,Plot Area
8400000,1700,Borivali West,2,3,Built-up Area
9000000,515,Borivali West,1,2,Built-up Area
13500000,570,Malad East,5,3,Super built-up Area
4800000,820,Malad East,3,2,Super built-up Area
3300000,855,Kalyan East,3,3,Super built-up Area
4500000,600,Kalyan East,3,2,Super built-up Area
4500000,880,Kalyan East,2,2,Super built-up Area
9800000,600,Dombivali,1,2,Super built-up Area
2000000,580,Kandivali West,2,2,Super built-up Area
44500000,425,Malad East,2,3,Super built-up Area
2350000,1950,Sion,5,3,Plot Area
35000000,425,Bandra East,2,2,Super built-up Area
15200000,1700,Powai,2,3,Super built-up Area
14500000,680,Borivali West,3,1,Plot Area
26000000,950,Kandivali West,2,2,Super built-up Area
18000000,1280,Malad West,7,3,Plot Area
3700000,704,Goregaon West,3,2,Super built-up Area
3700000,300,Andheri East,1,3,Plot Area
3400000,300,Andheri East,4,3,Built-up Area
7500000,300,Andheri East,2,2,Super built-up Area
6850000,495,Malad West,2,3,Plot Area
4000000,1050,Ulwe,2,2,Super built-up Area
3000000,650,Ulwe,6,3,Super built-up Area
4550000,550,Ulwe,3,3,Built-up Area
3990000,650,Ulwe,3,2,Super built-up Area
4000000,650,Ulwe,2,3,Plot Area
4000000,650,Ulwe,3,3,Super built-up Area
4151000,650,Ulwe,10,1,Plot Area
4225000,650,Ulwe,4,2,Super built-up Area
4140999,650,Ulwe,2,3,Plot Area
3000000,650,Ulwe,3,2,Plot Area
4000000,550,Ulwe,7,3,Plot Area
6500000,650,Ulwe,2,3,Built-up Area
16100000,525,Malad West,2,3,Super built-up Area
9800000,675,Borivali West,1,3,Super built-up Area
7700000,540,Mira Road East,2,3,Plot Area
27500000,1110,Kamothe,1,2,Built-up Area
110000000,1000,Prabhadevi,2,4,Super built-up Area
7209999,3000,Andheri West,3,3,Plot Area
5637000,900,Mira Road East,3,3,Super built-up Area
13200000,650,Mira Road East,4,3,Plot Area
9450000,1500,Mira Road East,2,3,Super built-up Area
5150000,1080,Mira Road East,5,5,Super built-up Area
6500000,720,Mira Road East,1,3,Built-up Area
27900000,450,Kharodi,1,2,Super built-up Area
18900000,1086,Wadala,6,3,Super built-up Area
13899999,925,Wadala,2,2,Super built-up Area
31800000,505,Wadala,2,4,Super built-up Area
46200000,1046,Ghatkopar West,,1,Super built-up Area
10800000,1507,Ghatkopar West,3,1,Built-up Area
10700000,1260,Thane West,2,2,Super built-up Area
10600000,1240,Thane West,2,3,Super built-up Area
16500000,1230,Thane West,1,3,Built-up Area
27500000,646,Borivali West,2,3,Super built-up Area
22000000,1056,Borivali West,5,3,Built-up Area
31300000,858,Borivali East,2,3,Super built-up Area
8920000,1043,Borivali East,2,3,Super built-up Area
7320000,749,Thane West,3,3,Super built-up Area
13100000,746,Thane West,2,3,Super built-up Area
13100000,1140,Thane West,3,3,Super built-up Area
21700000,1140,Thane West,2,2,Super built-up Area
27799999,707,Andheri West,5,3,Super built-up Area
13899999,944,Andheri West,3,2,Super built-up Area
52100000,614,Kandivali East,3,4,Built-up Area
14300000,1104,Juhu,3,3,Built-up Area
24600000,686,Ghatkopar West,2,3,Super built-up Area
34800000,1182,Ghatkopar West,4,2,Plot Area
36500000,750,Ville Parle West,3,2,Plot Area
2150000,1620,Wadala,2,3,Super built-up Area
2150000,655,Badlapur East,2,3,Super built-up Area
2150000,655,Badlapur East,3,3,Plot Area
2250000,655,Badlapur East,2,2,Super built-up Area
2400000,655,Badlapur East,3,3,Plot Area
3100000,700,Badlapur West,2,2,Super built-up Area
2399000,920,Badlapur East,4,2,Super built-up Area
2000000,700,Badlapur East,2,1,Super built-up Area
2190000,610,Vangani,2,2,Super built-up Area
3200000,655,Badlapur East,2,2,Super built-up Area
3600000,820,Badlapur East,2,1,Super built-up Area
2450000,910,Ambernath West,3,2,Plot Area
3100000,550,Ambernath West,2,1,Super built-up Area
2650000,920,Badlapur East,1,2,Built-up Area
9800000,650,Badlapur West,2,2,Super built-up Area
8600000,1170,Mira Road East,2,3,Super built-up Area
11399999,1026,Mira Road East,2,3,Built-up Area
5700000,1341,Mira Road East,2,2,Built-up Area
7800000,710,Mira Road East,2,1,Super built-up Area
6700000,1010,Mira Road East,3,3,Super built-up Area
5600000,775,Mira Road East,2,2,Built-up Area
7600000,693,Mira Road East,2,3,Super built-up Area
10600000,972,Mira Road East,5,2,Super built-up Area
5600000,1386,Mira Road East,2,4,Super built-up Area
10400000,788,Mira Road East,3,2,Super built-up Area
7700000,1365,Mira Road East,2,3,Super built-up Area
5300000,1046,Mira Road East,3,2,Super built-up Area
7320000,710,Mira Road East,3,1,Super built-up Area
5518000,999,Bhayandar East,3,3,Built-up Area
5500000,677,Mira Road East,3,3,Super built-up Area
8250000,720,Mira Road East,6,3,Plot Area
7800000,1060,Mira Road East,2,2,Plot Area
6120000,1010,Mira Road East,6,3,Built-up Area
5650000,720,Mira Road East,2,2,Super built-up Area
6200000,780,Mira Road East,,2,Super built-up Area
8500000,730,Mira Road East,2,3,Super built-up Area
7650000,1048,Mira Road East,3,2,Super built-up Area
5700000,982,Mira Road East,2,3,Super built-up Area
7650000,770,Mira Road East,2,3,Super built-up Area
6200000,1020,Mira Road East,2,3,Super built-up Area
6000000,750,Mira Road East,2,2,Super built-up Area
5500000,621,Shil Phata,1,3,Super built-up Area
4000000,525,Shil Phata,4,3,Built-up Area
26000000,424,Shil Phata,4,3,Super built-up Area
22200000,923,Andheri West,1,2,Built-up Area
7500000,930,Andheri West,16,2,Super built-up Area
64300000,1015,Dombivli (West),4,2,Plot Area
4850000,1259,Ville Parle West,3,3,Super built-up Area
2500000,300,Borivali West,2,2,Super built-up Area
39100000,450,Ulwe,5,1,Super built-up Area
60500000,707,Khar,2,3,Super built-up Area
34700000,1195,Khar,2,3,Super built-up Area
36500000,832,Bandra Kurla Complex,2,3,Super built-up Area
25200000,965,Bandra Kurla Complex,2,2,Built-up Area
105000000,1250,Andheri West,2,3,Built-up Area
3500000,2800,Juhu,3,2,Super built-up Area
4150000,650,Sector 5 Ulwe,3,2,Built-up Area
7150000,650,Ulwe,2,3,Super built-up Area
10500000,1050,Ulwe,2,2,Plot Area
14600000,420,Andheri West,2,3,Super built-up Area
3500000,586,Andheri West,2,3,Super built-up Area
3500000,650,Ulwe,3,3,Super built-up Area
3500000,650,Ulwe,2,3,Super built-up Area
4000000,650,Ulwe,1,1,Super built-up Area
6800000,650,Ulwe,2,3,Super built-up Area
3500000,1050,Ulwe,2,2,Super built-up Area
8700000,650,Ulwe,4,3,Built-up Area
10800000,580,Borivali West,2,2,Super built-up Area
13000000,550,Kandivali East,3,3,Super built-up Area
2300000,760,Borivali West,2,4,Super built-up Area
9000000,350,Vasai West,2,3,Super built-up Area
9000000,650,Borivali West,2,1,Super built-up Area
8200000,650,Borivali West,4,2,Plot Area
8700000,610,Borivali West,2,2,Super built-up Area
10000000,585,Vikhroli West,5,3,Plot Area
15500000,600,Vikhroli West,4,3,Plot Area
31500000,900,Borivali West,2,3,Super built-up Area
8800000,1600,Borivali West,6,2,Super built-up Area
21500000,650,Borivali West,2,3,Super built-up Area
8400000,1350,Borivali West,1,2,Super built-up Area
2500000,605,Kandivali West,3,2,Plot Area
2500000,615,Virar East,2,3,Super built-up Area
82000000,615,Virar East,6,3,Plot Area
5000000,2044,Worli,4,2,Plot Area
21200000,950,Kalyan West,2,3,Built-up Area
25200000,859,Andheri East,2,2,Super built-up Area
18900000,969,Andheri East,3,3,Super built-up Area
20500000,710,Malad West,1,2,Built-up Area
54200000,1015,Bhandup West,3,3,Super built-up Area
55400000,1174,Andheri West,4,2,Super built-up Area
55700000,1179,Andheri West,4,2,Super built-up Area
60700000,1181,Andheri West,2,2,Super built-up Area
79200000,1234,Andheri West,1,1,Super built-up Area
62100000,1648,Andheri West,3,3,Super built-up Area
85600000,1305,Andheri West,2,3,Super built-up Area
54500000,1705,Andheri West,3,2,Super built-up Area
65500000,1142,Andheri West,2,3,Super built-up Area
68100000,1344,Andheri West,2,1,Super built-up Area
59500000,1418,Andheri West,3,3,Super built-up Area
27000000,1210,Andheri West,2,3,Super built-up Area
26000000,1550,Andheri West,3,3,Super built-up Area
2999000,1250,Andheri West,5,3,Plot Area
5100000,550,Ulwe,1,2,Super built-up Area
4000000,650,Ulwe,2,3,Super built-up Area
4099000,650,Ulwe,3,1,Super built-up Area
4400000,650,Ulwe,3,3,Super built-up Area
12000000,650,Ulwe,1,2,Super built-up Area
11700000,700,Goregaon West,2,2,Super built-up Area
13899999,560,Dahisar,2,4,Super built-up Area
14500000,720,Dahisar,4,3,Plot Area
16700000,721,Dahisar,2,3,Super built-up Area
16000000,1050,Ghatkopar West,2,2,Super built-up Area
16800000,1053,Ghatkopar West,2,2,Super built-up Area
16500000,1054,Ghatkopar West,2,3,Super built-up Area
16399999,1054,Ghatkopar West,3,3,Plot Area
16500000,1050,Ghatkopar West,2,2,Super built-up Area
6200000,1053,Ghatkopar West,2,2,Super built-up Area
8500000,310,Malad West,1,1,Built-up Area
22000000,575,Thane West,3,2,Super built-up Area
18200000,1400,Thane West,1,2,Built-up Area
19500000,980,Powai,2,2,Super built-up Area
11000000,1300,Thane West,3,2,Plot Area
21500000,450,Ville Parle East,2,2,Super built-up Area
17500000,1650,Thane West,2,2,Super built-up Area
17500000,1350,Thane West,2,3,Super built-up Area
20000000,1350,Thane West,2,3,Plot Area
25500000,711,Goregaon West,3,3,Super built-up Area
33500000,921,Goregaon West,2,3,Super built-up Area
23900000,1112,Goregaon West,6,1,Plot Area
6000000,1042,Wadala East,2,2,Built-up Area
30000000,1000,Dombivali,2,1,Super built-up Area
67000000,1200,Andheri East,3,3,Built-up Area
42500000,2500,Andheri West,4,3,Plot Area
8016000,1850,Andheri West,5,3,Plot Area
4043000,809,Dombivali,3,1,Super built-up Area
4498000,408,Dombivali,3,3,Super built-up Area
8294000,454,Dombivali,2,3,Super built-up Area
6242000,834,Dombivali,2,2,Super built-up Area
6242000,630,Dombivali,2,2,Super built-up Area
17500000,630,Dombivali,3,2,Built-up Area
15300000,1775,Thane West,5,2,Plot Area
11000000,1275,Thane West,4,3,Super built-up Area
17700000,1166,Thane West,6,3,Plot Area
60000000,1338,Thane West,3,2,Super built-up Area
110000000,1118,Bandra West,2,1,Built-up Area
99000000,2550,Andheri West,3,2,Built-up Area
9500000,2073,Andheri West,1,3,Super built-up Area
9000000,650,Malad West,2,3,Super built-up Area
2800000,1150,Mira Road East,2,2,Built-up Area
3300000,550,Palidevad,2,4,Built-up Area
9200000,550,Panvel,6,3,Super built-up Area
18000000,620,Dahisar,2,4,Super built-up Area
8000000,1010,Dahisar,5,3,Plot Area
11700000,490,Dahisar West,2,3,Super built-up Area
17400000,430,Chembur,2,2,Built-up Area
30400000,624,Chembur,3,2,Super built-up Area
31000000,957,Chembur,3,3,Super built-up Area
69900000,1300,Andheri East,3,3,Super built-up Area
57200000,2005,Wadala,4,2,Super built-up Area
30000000,1655,Wadala,2,2,Super built-up Area
8300000,1450,Andheri West,2,2,Super built-up Area
45199999,725,Malad West,2,2,Built-up Area
9500000,1473,Kandivali East,3,3,Plot Area
9900000,457,Malad West,4,3,Super built-up Area
9900000,480,Malad West,4,3,Built-up Area
13300000,480,Malad West,3,3,Super built-up Area
14800000,599,Malad West,2,2,Built-up Area
18900000,669,Malad West,2,3,Super built-up Area
16000000,1350,Chembur,7,2,Plot Area
7950000,1039,Chembur,3,3,Super built-up Area
5400000,1060,Mira Road East,4,2,Plot Area
8500000,720,Mira Road East,3,3,Super built-up Area
37400000,980,Mira Road East,6,2,Super built-up Area
56500000,1224,Goregaon West,4,4,Built-up Area
20000000,1859,Goregaon West,2,3,Carpet Area
7800000,551,Malad East,2,2,Super built-up Area
8600000,930,Mira Road East,3,3,Super built-up Area
30000000,965,Mira Road East,1,3,Built-up Area
6700000,797,Malad East,3,3,Super built-up Area
9500000,950,Mira Road East,3,3,Plot Area
9300000,1050,Mira Road East,1,3,Super built-up Area
9300000,960,Mira Road East,3,3,Plot Area
9700000,960,Mira Road East,2,1,Super built-up Area
8500000,1100,Mira Road East,2,3,Super built-up Area
9041000,1050,Mira Road East,3,4,Super built-up Area
9167000,1530,Bhiwandi,2,3,Super built-up Area
7881000,1490,Bhiwandi,2,3,Super built-up Area
5686000,1295,Bhiwandi,5,3,Super built-up Area
10500000,1017,Bhiwandi,1,2,Built-up Area
10600000,620,Kanjurmarg,6,3,Built-up Area
10800000,650,Kanjurmarg,3,3,Built-up Area
6000000,650,Kanjurmarg,2,1,Super built-up Area
12200000,730,Mira Road East,1,3,Super built-up Area
10800000,1235,Mira Road East,2,2,Built-up Area
6400000,1200,Mira Road East,2,3,Super built-up Area
6400000,693,Mira Road East,2,3,Super built-up Area
14500000,674,Mira Road East,3,3,Super built-up Area
7700000,1250,Goregaon West,3,3,Super built-up Area
5200000,995,Mira Road East,2,3,Super built-up Area
17900000,665,Mira Road East,2,3,Super built-up Area
11500000,1300,Goregaon East,3,4,Plot Area
9500000,1100,Malad West,2,3,Built-up Area
13500000,981,Mira Road East,3,2,Built-up Area
6500000,1386,Mira Road East,2,2,Built-up Area
9500000,693,Mira Road East,3,2,Super built-up Area
13899999,981,Mira Road East,6,2,Plot Area
8900000,750,Powai,3,3,Super built-up Area
7900000,1185,Mira Road East,2,1,Plot Area
5200000,1020,Mira Road East,2,2,Super built-up Area
5200000,690,Mira Road East,2,3,Super built-up Area
5300000,690,Mira Road East,2,1,Built-up Area
6500000,300,Vikroli East,2,3,Super built-up Area
27500000,1300,Panvel,2,2,Super built-up Area
27500000,1180,Ville Parle East,1,3,Built-up Area
14000000,1180,Ville Parle East,3,3,Plot Area
5200000,768,Kandivali West,2,2,Super built-up Area
4100000,340,Kandivali West,2,3,Built-up Area
4100000,340,Kandivali West,4,3,Super built-up Area
3800000,355,Kandivali West,3,2,Super built-up Area
4100000,350,Kandivali West,2,2,Super built-up Area
3900000,350,Kandivali West,3,3,Super built-up Area
3900000,380,Kandivali West,3,3,Plot Area
5200000,350,Kandivali West,2,3,Super built-up Area
3900000,410,Kandivali West,4,3,Plot Area
4200000,340,Kandivali West,2,2,Built-up Area
4000000,350,Kandivali West,2,2,Super built-up Area
4100000,350,Kandivali West,5,2,Built-up Area
4200000,340,Kandivali West,3,3,Super built-up Area
4000000,340,Kandivali West,2,2,Built-up Area
4100000,350,Kandivali West,4,2,Plot Area
4000000,350,Dombivali,6,2,Plot Area
3700000,350,Kandivali West,3,3,Super built-up Area
3800000,335,Kandivali West,3,2,Super built-up Area
3800000,335,Kandivali West,3,2,Plot Area
3800000,340,Malad West,2,2,Super built-up Area
52600000,340,Kandivali West,3,3,Super built-up Area
84500000,833,Bandra West,2,3,Super built-up Area
30200000,1409,Bandra West,3,2,Super built-up Area
50800000,1145,Bhandup West,2,3,Super built-up Area
36000000,1815,Bhandup West,3,3,Super built-up Area
39000000,930,Andheri West,3,3,Super built-up Area
71500000,1147,Andheri West,5,3,Plot Area
58000000,1680,Andheri West,3,3,Super built-up Area
101800000,1500,Andheri West,3,3,Super built-up Area
47800000,2400,Andheri West,2,3,Super built-up Area
51300000,815,Mahim,2,2,Built-up Area
20900000,1096,Mahim,4,3,Built-up Area
10000000,667,Andheri West,5,3,Built-up Area
17300000,479,Kandivali East,2,3,Super built-up Area
21600000,845,Kandivali East,3,1,Super built-up Area
32700000,1202,Kandivali East,2,2,Super built-up Area
4600000,1763,Kandivali East,10,4,Plot Area
7400000,665,Panvel,2,3,Super built-up Area
59000000,800,Mira Road East,2,3,Built-up Area
38000000,2250,Andheri West,2,3,Plot Area
22000000,1350,Andheri West,2,2,Super built-up Area
8628000,1250,Andheri West,3,3,Super built-up Area
9167000,654,Panvel,2,3,Built-up Area
9745000,686,Panvel,4,1,Plot Area
10000000,732,Panvel,4,3,Super built-up Area
8200000,762,Panvel,2,3,Super built-up Area
11000000,608,Panvel,2,3,Super built-up Area
9013000,837,Panvel,3,3,Super built-up Area
12000000,682,Panvel,3,3,Built-up Area
10800000,931,Panvel,2,2,Built-up Area
2200000,816,Panvel,3,1,Plot Area
2099000,650,Khalapur,1,4,Super built-up Area
6000000,882,Khalapur,2,3,Super built-up Area
7200000,750,Dombivli (West),2,3,Super built-up Area
6700000,1300,Panvel,2,3,Super built-up Area
4750000,1200,Panvel,3,3,Super built-up Area
16000000,900,Panvel,2,2,Super built-up Area
4700000,2020,Panvel,5,3,Plot Area
4600000,800,Panvel,2,2,Super built-up Area
7500000,910,Panvel,4,2,Super built-up Area
4500000,950,Panvel,3,3,Built-up Area
8900000,930,Panvel,2,3,Super built-up Area
4900000,1690,Panvel,9,3,Plot Area
13100000,900,Panvel,2,1,Super built-up Area
13100000,2700,Panvel,8,2,Plot Area
6900000,2700,Panvel,2,2,Super built-up Area
9300000,1400,Panvel,2,3,Super built-up Area
9500000,1800,Panvel,2,2,Super built-up Area
4450000,1800,Panvel,3,3,Built-up Area
3800000,600,Panvel,2,2,Super built-up Area
6800000,700,Panvel,3,1,Built-up Area
13500000,1400,Panvel,2,3,Built-up Area
12000000,650,Borivali West,2,2,Super built-up Area
8200000,680,Dahisar West,2,2,Super built-up Area
11500000,550,Dahisar West,6,3,Plot Area
37500000,780,Dahisar East,2,3,Built-up Area
11000000,1600,Borivali West,3,2,Plot Area
18000000,625,Dahisar West,2,2,Super built-up Area
15000000,950,Borivali West,4,3,Super built-up Area
8200000,990,Dahisar West,2,2,Super built-up Area
14000000,550,Dahisar West,3,3,Super built-up Area
12500000,700,Borivali East,2,3,Super built-up Area
12500000,815,Dahisar East,4,1,Super built-up Area
25000000,570,Borivali West,,2,Super built-up Area
8200000,1160,Borivali West,2,3,Super built-up Area
14000000,485,Dahisar East,2,2,Built-up Area
21800000,800,Dahisar West,2,4,Super built-up Area
27500000,768,Malad East,3,3,Built-up Area
27500000,1055,Malad East,4,3,Plot Area
43500000,1055,Malad East,3,3,Super built-up Area
47500000,1466,Malad East,2,3,Super built-up Area
150000000,1906,Malad East,4,3,Plot Area
19700000,3100,Andheri West,3,3,Super built-up Area
19700000,709,Goregaon East,2,2,Super built-up Area
27100000,709,Goregaon East,2,3,Super built-up Area
35400000,980,Goregaon East,2,3,Super built-up Area
28500000,1418,Goregaon East,2,4,Super built-up Area
16100000,1050,Andheri East,2,2,Super built-up Area
21700000,627,Goregaon West,3,3,Super built-up Area
6200000,894,Goregaon West,3,3,Super built-up Area
45199999,480,Dahisar,3,3,Plot Area
7500000,2800,Borivali East,3,2,Super built-up Area
18000000,420,Borivali West,3,3,Super built-up Area
26000000,1400,Malad West,4,3,Plot Area
39800000,955,Wadala East,2,4,Super built-up Area
42500000,2525,Andheri West,3,1,Built-up Area
11700000,1350,Ville Parle West,3,1,Super built-up Area
11700000,1440,Panvel,4,3,Plot Area
12600000,1440,Panvel,2,2,Super built-up Area
10000000,650,Powai,1,3,Super built-up Area
10000000,600,Powai,2,2,Super built-up Area
16500000,585,Powai,3,2,Super built-up Area
9500000,1220,Thane West,4,1,Built-up Area
22500000,650,Borivali West,2,1,Built-up Area
72000000,900,Chembur,2,2,Built-up Area
55000000,2800,Chembur,3,1,Super built-up Area
55000000,1500,Juhu,5,3,Super built-up Area
16500000,1500,Juhu,2,3,Super built-up Area
15500000,750,Jogeshwari West,2,1,Super built-up Area
18500000,950,Jogeshwari West,2,3,Super built-up Area
22500000,1100,Santacruz East,2,3,Super built-up Area
20299999,961,Sion,2,3,Super built-up Area
27000000,638,Wadala,2,3,Super built-up Area
80000000,949,Chembur,2,1,Super built-up Area
46500000,2475,Dadar East,2,2,Super built-up Area
27500000,1500,Powai,2,2,Super built-up Area
17500000,1270,Chembur,2,3,Super built-up Area
14500000,980,Kandivali West,2,2,Super built-up Area
7500000,850,Dahisar,3,3,Super built-up Area
21500000,600,Dahisar East,2,3,Super built-up Area
18500000,950,Dahisar,2,3,Super built-up Area
18000000,1100,Mulund West,3,1,Super built-up Area
5100000,1100,Mulund West,3,3,Super built-up Area
4700000,675,Panvel,2,2,Super built-up Area
8844000,675,Panvel,2,2,Super built-up Area
15400000,1051,Panvel,3,3,Super built-up Area
19000000,670,Andheri East,5,3,Plot Area
22000000,890,Andheri East,9,2,Plot Area
