price,sqft,location,bathrooms,bhk,area_type
2500000,830,Dum Dum Cantonment,1,1,Super built-up Area
3500000,830,North Dumdum,2,3,Super built-up Area
3800000,830,North Dumdum,2,2,Super built-up Area
3000000,1947,Dum Dum,4,3,Built-up Area
2400000,770,Garia,2,2,Super built-up Area
2400000,700,Garia,3,3,Super built-up Area
2100000,1160,Garia,2,4,Super built-up Area
3700000,750,Patuli,2,3,Super built-up Area
5700000,1100,Garia,2,1,Super built-up Area
4800000,924,Patuli,4,2,Plot Area
3600000,850,Patuli,2,2,Super built-up Area
9500000,820,Garia,5,3,Plot Area
9500000,810,Garia,4,3,Plot Area
12000000,1150,Ganguly Bagan,2,3,Super built-up Area
4900000,867,Garia,6,2,Super built-up Area
25000000,800,Baghajatin,2,3,Super built-up Area
6000000,600,Baghajatin,1,2,Super built-up Area
3200000,600,Baghajatin,3,2,Plot Area
3500000,740,Baghajatin,2,3,Super built-up Area
6169000,830,Patuli,6,3,Plot Area
3520000,1250,Baghajatin,4,2,Plot Area
5365000,1150,Garia,2,3,Built-up Area
4500000,924,Patuli,2,2,Super built-up Area
7100000,1668,Tangra,3,3,Super built-up Area
4350000,1443,Tangra,1,2,Built-up Area
2062000,1450,Topsia,3,3,Super built-up Area
10800000,813,Alipore,4,2,Super built-up Area
4200000,2234,Tangra,4,2,Super built-up Area
4900000,1107,Barisha Purba Para Road,2,2,Super built-up Area
4192000,720,Kasba,1,1,Super built-up Area
5200000,1281,Rajarhat,3,3,Super built-up Area
6462000,1164,Dum Dum,2,3,Super built-up Area
4653000,1100,Behala,3,2,Super built-up Area
2700000,1450,Behala,2,3,Super built-up Area
2300000,1322,Royde Park,2,1,Super built-up Area
6174000,1365,New Alipore,3,3,Super built-up Area
6200000,1050,Behala,2,3,Super built-up Area
12500000,711,Royde Park,3,3,Super built-up Area
4694000,1970,Royde Park,5,3,Plot Area
9108000,901,New Town,1,2,Super built-up Area
9200000,915,Behala,2,3,Super built-up Area
4500000,892,Garia,3,1,Super built-up Area
2300000,1250,Kamalgazi Flyover,3,3,Super built-up Area
3500000,1436,Dum Dum,1,2,Super built-up Area
4764000,1125,Behala,2,2,Super built-up Area
11900000,650,New Town,2,4,Super built-up Area
8200000,700,Bijoygarh,4,3,Plot Area
8200000,1165,Dum Dum,2,3,Super built-up Area
7200000,1452,Baranagar,2,2,Super built-up Area
6321000,1535,Topsia,2,2,Super built-up Area
5500000,1135,Behala,2,3,Super built-up Area
5640000,1980,Behala,3,3,Plot Area
2350000,1164,Dum Dum,2,2,Super built-up Area
8000000,950,Sahid Khudiram Metro Station Road,2,2,Super built-up Area
2550000,700,Bijoygarh,1,1,Built-up Area
2900000,850,Bijoygarh,3,2,Super built-up Area
5800000,1152,Behala,1,2,Built-up Area
2464000,1700,Beliaghata,2,2,Super built-up Area
3400000,1330,Kasba,3,2,Plot Area
3770000,1330,Kasba,2,2,Super built-up Area
7200000,1100,Kasba,2,2,Super built-up Area
5306000,1345,New Town,2,3,Super built-up Area
9200000,1106,Royde Park,2,3,Plot Area
5500000,1410,Barisha Purba Para Road,3,3,Super built-up Area
5500000,800,Bansdroni,2,3,Super built-up Area
11200000,1620,Mukundapur,6,1,Plot Area
5000000,725,Bansdroni,2,2,Built-up Area
2600000,1080,Sonarpur,2,1,Super built-up Area
3800000,1203,Garia,3,3,Built-up Area
4500000,880,Behala Chowrasta,4,3,Plot Area
4500000,1004,Sodepur,5,3,Plot Area
5000000,992,Sodepur,3,1,Super built-up Area
5839000,1450,Tangra,3,3,Super built-up Area
3450000,905,Howrah,2,3,Super built-up Area
5500000,1164,Dum Dum,2,2,Super built-up Area
10000000,850,Lake Gardens,2,2,Super built-up Area
21000000,850,Lake Gardens,3,2,Built-up Area
5000000,1660,Tangra,5,2,Plot Area
5000000,939,Tollygunge,4,3,Super built-up Area
5200000,1000,Garia,6,3,Plot Area
5200000,1344,Mukundapur,3,2,Super built-up Area
8000000,1100,Patuli,2,1,Built-up Area
3875000,1100,Patuli,3,2,Built-up Area
15000000,1130,Mukundapur,1,3,Super built-up Area
2500000,996,Howrah,2,3,Super built-up Area
2600000,831,New Town,2,2,Built-up Area
4300000,1000,Jadavpur,2,4,Built-up Area
5100000,1300,Jodhpur Park,6,3,Super built-up Area
61400000,2000,Kalighat,2,4,Super built-up Area
11700000,850,Jodhpur Park,5,3,Plot Area
11000000,1308,Barrackpore,2,3,Super built-up Area
11000000,1200,Jadavpur,2,2,Built-up Area
12000000,850,Lake Gardens,3,2,Super built-up Area
12100000,1730,Tangra,3,3,Super built-up Area
18800000,1014,Sodepur,3,3,Super built-up Area
10000000,1579,Tiljala,4,2,Super built-up Area
26200000,800,Barisha Purba Para Road,2,2,Super built-up Area
12000000,770,Behala,2,2,Super built-up Area
5500000,810,Kasba,2,2,Built-up Area
4200000,1323,Behala,3,3,Plot Area
2300000,4955,Alipore,4,3,Super built-up Area
2800000,1674,Jorabagan,4,3,Built-up Area
10700000,1590,Tollygunge,3,3,Super built-up Area
12200000,1590,Tollygunge,2,2,Built-up Area
76500000,1718,Tollygunge,2,3,Super built-up Area
3700000,1350,Jodhpur Park,7,2,Plot Area
5652000,1700,Kalighat,3,3,Super built-up Area
30500000,1200,Tollygunge,4,2,Plot Area
8000000,2405,Gariahat,3,3,Super built-up Area
3600000,1950,Tangra,6,2,Super built-up Area
2200000,1200,Lake Gardens,4,4,Built-up Area
2200000,1150,Behala,2,3,Carpet Area
2600000,624,Patuli,2,2,Super built-up Area
3268000,720,Garia,3,3,Super built-up Area
2600000,1714,Sarada Pally,1,3,Built-up Area
3200000,2900,New Town,3,3,Super built-up Area
9500000,5075,Alipore,3,3,Plot Area
5706000,1260,Sodepur,1,3,Super built-up Area
2400000,1256,Mukundapur,3,3,Plot Area
2400000,4800,Lake Gardens,2,1,Super built-up Area
2000000,2200,Behala,2,3,Super built-up Area
2500000,920,Hussainpur,3,4,Super built-up Area
2300000,550,Hussainpur,2,3,Super built-up Area
4200000,820,Sarsuna,2,3,Super built-up Area
7000000,770,Behala,5,3,Super built-up Area
13000000,860,Behala,1,2,Built-up Area
16299999,770,Behala,6,3,Built-up Area
11500000,962,Sonarpur,3,3,Built-up Area
7000000,1250,Beckbagan,2,1,Super built-up Area
7651000,1268,New Town,1,3,Super built-up Area
8345000,925,Sarsuna,2,2,Built-up Area
24500000,925,Sarsuna,2,3,Super built-up Area
2375000,800,Sarsuna,2,3,Super built-up Area
62500000,800,Barisha Purba Para Road,3,3,Super built-up Area
29100000,650,Barisha Purba Para Road,3,3,Super built-up Area
87500000,930,Behala,2,3,Super built-up Area
4000000,1786,Rajarhat,2,3,Super built-up Area
2600000,1819,Alipore,3,4,Plot Area
5000000,1708,Tiljala,2,3,Built-up Area
4500000,2500,Behala,3,2,Built-up Area
2850000,1329,Garia Place,2,2,Built-up Area
5900000,1277,Tollygunge,3,2,Super built-up Area
7900000,1401,Tollygunge,6,2,Plot Area
2300000,1800,Ballygunge,3,3,Super built-up Area
2376000,822,Narendrapur,2,1,Plot Area
2431000,5000,Sarat Bose Road,2,2,Super built-up Area
2295000,3226,New Alipore,2,3,Super built-up Area
5500000,4640,Ballygunge,2,1,Built-up Area
8500000,1260,Bansdroni,2,3,Super built-up Area
13000000,850,Garia,2,2,Super built-up Area
9500000,1130,Mukundapur,1,3,Built-up Area
3700000,1100,Patuli,3,3,Plot Area
3500000,720,Garia,2,2,Super built-up Area
9500000,1058,Howrah,2,3,Built-up Area
37500000,1032,Mohisbathan,4,3,Super built-up Area
3400000,650,Barisha Purba Para Road,3,2,Super built-up Area
6800000,914,Narendrapur,2,2,Super built-up Area
6500000,935,Narendrapur,3,3,Super built-up Area
2872000,883,Narendrapur,3,3,Plot Area
2902000,1205,Garia,2,3,Super built-up Area
3426000,1612,Mukundapur,4,3,Plot Area
70000000,1416,Tiljala,2,2,Built-up Area
4603000,2100,New Town,2,2,Super built-up Area
5370000,820,Kasba,5,2,Built-up Area
4074000,800,Kasba,3,3,Super built-up Area
2600000,1717,Tangra,2,2,Built-up Area
3000000,3000,Alipore,4,2,Plot Area
57000000,1260,Baghajatin,6,2,Plot Area
8700000,1210,Kasba,3,3,Super built-up Area
6800000,1287,New Town,3,2,Super built-up Area
10500000,1064,Narendrapur,3,2,Plot Area
4499000,1075,Narendrapur,2,2,Super built-up Area
2000000,1025,Narendrapur,3,3,Super built-up Area
2450000,6900,E M Bypass,2,3,Super built-up Area
2000000,1113,Behala,3,2,Super built-up Area
4219000,1074,Tangra,2,3,Super built-up Area
10900000,1200,Sonarpur,3,3,Super built-up Area
14000000,750,Barisha Purba Para Road,3,3,Super built-up Area
4500000,855,Behala,5,3,Plot Area
5500000,3800,Alipore,3,3,Super built-up Area
22000000,1450,Tangra,3,3,Super built-up Area
6000000,1100,Tangra,2,3,Super built-up Area
8500000,1700,Tangra,2,2,Built-up Area
3500000,1184,Ashok Nagar,4,3,Built-up Area
11500000,800,Sarsuna,5,3,Built-up Area
15000000,800,Behala,2,3,Super built-up Area
3615999,800,Sarsuna,3,1,Super built-up Area
3615999,870,Tangra,2,2,Super built-up Area
6620999,1428,Tiljala,10,4,Plot Area
2300000,2231,Action Area III,2,3,Super built-up Area
75000000,1500,Behala,2,3,Built-up Area
9500000,1000,Kaikhali,2,3,Plot Area
42900000,2200,Prince Anwar Shah Rd,2,2,Super built-up Area
13600000,1445,Kamalgazi,3,3,Super built-up Area
8600000,1825,New Town,2,3,Built-up Area
3500000,1250,Rajarhat,4,1,Plot Area
2000000,1900,New Alipore,4,3,Super built-up Area
2100000,1909,New Town,2,3,Super built-up Area
9800000,882,Narendrapur,2,3,Super built-up Area
12500000,882,Narendrapur,3,3,Super built-up Area
2300000,1615,Narendrapur,3,3,Built-up Area
2300000,760,Baghajatin,2,2,Built-up Area
2300000,5000,Alipore,3,1,Plot Area
2300000,1375,Santoshpur,1,4,Super built-up Area
2600000,3440,Alipore,2,3,Super built-up Area
3200000,1428,Tiljala,2,3,Super built-up Area
4145000,1693,New Town,2,3,Super built-up Area
4145000,850,Behala,3,3,Super built-up Area
6000000,800,Sarsuna,2,2,Super built-up Area
48500000,750,Barisha Purba Para Road,5,3,Plot Area
2775000,1300,Hazra,2,2,Super built-up Area
2062000,1430,Lake Gardens,4,2,Super built-up Area
2225000,820,Jadavpur,3,3,Built-up Area
2715000,610,Jadavpur,2,3,Super built-up Area
3000000,623,Patuli,9,3,Plot Area
2125000,823,Bansdroni,2,1,Super built-up Area
3160000,770,Behala,8,2,Plot Area
4386000,764,Kamalgazi,2,2,Super built-up Area
4049000,1011,Narendrapur,2,3,Super built-up Area
3044000,1011,Narendrapur,2,2,Super built-up Area
3070000,1350,Rajarhat,3,3,Built-up Area
2988000,5205,E M Bypass,2,2,Super built-up Area
2963000,1110,Sodepur,3,1,Built-up Area
2958000,825,Sodepur,2,3,Built-up Area
4651000,890,Sodepur,2,2,Super built-up Area
4646000,1086,Sodepur,2,2,Super built-up Area
3972000,1200,Sodepur,6,3,Plot Area
4304000,850,Sodepur,2,3,Built-up Area
4319000,1264,Sodepur,3,2,Plot Area
2973000,860,Rajarhat,2,2,Super built-up Area
3988000,794,Rajarhat,4,3,Super built-up Area
3932000,597,Rajarhat,2,2,Super built-up Area
4263000,602,Rajarhat,3,3,Super built-up Area
3927000,586,Rajarhat,2,3,Super built-up Area
2907000,581,Rajarhat,4,1,Super built-up Area
3881000,580,Rajarhat,,2,Super built-up Area
3876000,912,Rajarhat,2,3,Super built-up Area
4564000,911,Rajarhat,2,2,Built-up Area
2901000,779,Rajarhat,2,4,Super built-up Area
3570000,844,Rajarhat,3,3,Built-up Area
4182000,847,Rajarhat,4,3,Plot Area
4192000,583,Rajarhat,3,3,Super built-up Area
3187000,782,Rajarhat,2,3,Super built-up Area
4467000,771,Rajarhat,4,3,Plot Area
3794000,836,Rajarhat,3,3,Super built-up Area
4125000,770,Rajarhat,2,2,Super built-up Area
3126000,570,Rajarhat,2,3,Super built-up Area
3804000,761,Rajarhat,2,3,Super built-up Area
3799000,760,Rajarhat,2,4,Super built-up Area
3814000,895,Rajarhat,2,2,Super built-up Area
4165999,569,Rajarhat,3,3,Super built-up Area
4156000,700,Rajarhat,3,3,Super built-up Area
3819000,820,Rajarhat,3,3,Plot Area
5489000,822,Rajarhat,3,2,Super built-up Area
2212000,625,Rajarhat,3,3,Super built-up Area
5200000,876,Rajarhat,4,3,Plot Area
2100000,744,Rajarhat,2,4,Super built-up Area
3110000,809,Rajarhat,3,1,Built-up Area
3110000,613,Rajarhat,3,1,Super built-up Area
3300000,746,Rajarhat,4,3,Plot Area
3300000,745,Rajarhat,2,2,Super built-up Area
3100000,748,Rajarhat,1,3,Super built-up Area
3108000,817,Rajarhat,2,2,Super built-up Area
4276000,815,Rajarhat,3,2,Super built-up Area
3808000,749,Rajarhat,4,1,Built-up Area
3571000,1446,Howrah,2,1,Built-up Area
3653000,885,Rajarhat,2,2,Built-up Area
4501000,1275,New Town,3,1,Super built-up Area
4866000,700,Behala,5,3,Super built-up Area
9000000,860,Behala,2,3,Super built-up Area
10500000,860,Behala,2,1,Super built-up Area
12600000,1100,Behala,2,3,Super built-up Area
5385000,1100,Behala,2,3,Super built-up Area
15000000,860,Behala,2,3,Super built-up Area
2600000,860,Behala,2,3,Super built-up Area
10200000,1043,Narendrapur,2,1,Super built-up Area
3440000,929,Narendrapur,2,2,Super built-up Area
4150000,871,Narendrapur,2,2,Super built-up Area
6151000,891,Narendrapur,2,3,Super built-up Area
6500000,1098,Narendrapur,2,2,Super built-up Area
5800000,1187,Narendrapur,3,3,Super built-up Area
12500000,1956,New Town,2,3,Super built-up Area
9500000,1455,Entally,2,3,Super built-up Area
7100000,1388,Tiljala,3,1,Super built-up Area
22500000,1077,Tangra,3,3,Super built-up Area
6497000,1550,Bhawanipur,2,2,Super built-up Area
7500000,750,Ganguly Bagan,2,2,Super built-up Area
9650000,1580,Baghajatin,3,3,Super built-up Area
7800000,800,Maheshtala,5,3,Plot Area
7300000,900,Behala,9,2,Plot Area
7200000,1365,Garia,6,2,Super built-up Area
18000000,999,Howrah,2,1,Super built-up Area
2400000,1108,Behala,2,3,Super built-up Area
6800000,1431,New Alipore,3,2,Plot Area
4350000,1825,New Town,4,3,Super built-up Area
5500000,1365,New Alipore,2,2,Super built-up Area
7500000,1950,Southern Avenue,2,3,Super built-up Area
6500000,1666,Kaikhali,2,3,Super built-up Area
4500000,1757,New Town,2,3,Super built-up Area
2500000,1377,New Alipore,4,3,Built-up Area
12000000,1766,Rajarhat,2,3,Built-up Area
2400000,1211,Tangra,3,2,Super built-up Area
4200000,1470,Action Area I,2,3,Built-up Area
5800000,2100,Bhawanipur,3,2,Super built-up Area
3000000,620,Dakshineswar,2,3,Super built-up Area
3900000,1515,Narendrapur,3,3,Super built-up Area
13700000,1110,Behala,2,2,Built-up Area
3372000,1306,Behala,3,2,Super built-up Area
5206000,1685,Behala,3,3,Super built-up Area
2431000,920,Behala,3,3,Built-up Area
7200000,1065,Behala,2,3,Super built-up Area
6000000,650,Behala,3,3,Super built-up Area
11000000,1550,Alipore,2,4,Super built-up Area
4099000,775,Keshtopur,3,3,Super built-up Area
2700000,850,Tagore Park,1,1,Super built-up Area
4700000,1766,Madhyamgram,5,3,Plot Area
9800000,600,New Town,2,3,Super built-up Area
2200000,1185,Baguihati,2,1,Plot Area
2650000,1625,Swiss Park,3,3,Plot Area
3000000,1163,Narendrapur,2,3,Super built-up Area
2000000,1370,Narendrapur,6,2,Built-up Area
5000000,935,Narendrapur,4,3,Super built-up Area
3200000,1715,Rajarhat,4,2,Plot Area
4600000,1326,Hussainpur,2,3,Built-up Area
2147000,1190,Rabindra Sarovar,2,2,Super built-up Area
16500000,1006,Madhyamgram,2,2,Super built-up Area
16500000,616,Prince Anwar Shah Connector,2,3,Built-up Area
6500000,1338,Garia,2,1,Super built-up Area
3800000,1421,Salt Lake City,2,2,Super built-up Area
4800000,845,Nager Bazar,2,3,Built-up Area
4567000,845,Keshtopur,3,1,Built-up Area
5500000,680,New Town,2,2,Super built-up Area
9300000,425,New Town,3,2,Super built-up Area
15000000,1054,Mukundapur,3,2,Super built-up Area
9000000,736,Hussainpur,2,2,Built-up Area
8500000,1460,Paschim Putiary,2,3,Super built-up Area
105200000,826,Belghoria,2,1,Super built-up Area
20000000,1527,Tangra,3,2,Super built-up Area
21000000,1650,Gariahat,2,2,Built-up Area
30000000,1150,Sector II Salt Lake,3,3,Super built-up Area
25000000,987,Garia,2,3,Super built-up Area
34500000,1100,New Town,3,3,Super built-up Area
22000000,1015,Rajarhat,1,3,Built-up Area
16000000,1650,Mukundapur,3,3,Super built-up Area
24000000,1561,New Town,2,2,Super built-up Area
16000000,2429,New Town,2,2,Super built-up Area
28000000,2200,New Town,2,4,Super built-up Area
32000000,1282,New Town,5,3,Super built-up Area
32500000,4891,Gariahat,3,3,Plot Area
22000000,2200,Tangra,1,2,Super built-up Area
17800000,2000,Topsia,4,2,Plot Area
16000000,2453,Tangra,4,1,Super built-up Area
12200000,2168,Tangra,3,3,Super built-up Area
3800000,3216,Tangra,2,3,Super built-up Area
10000000,2452,Tangra,2,3,Super built-up Area
4300000,1527,Tangra,2,3,Plot Area
7200000,2500,Tangra,3,3,Built-up Area
10300000,1785,Topsia,3,2,Super built-up Area
4500000,2365,Tangra,3,3,Super built-up Area
7300000,2924,Tangra,2,2,Plot Area
28800000,3014,Tangra,3,3,Built-up Area
8800000,2452,Tangra,2,2,Super built-up Area
2600000,1527,Tangra,3,3,Super built-up Area
3900000,1750,Topsia,2,3,Super built-up Area
4000000,1535,Topsia,2,3,Plot Area
4200000,1373,Maheshtala,3,3,Super built-up Area
2600000,1550,Tangra,4,2,Super built-up Area
2000000,1377,Maheshtala,1,4,Built-up Area
6800000,1440,New Town,4,2,Plot Area
5200000,1947,Dum Dum,3,2,Plot Area
2400000,823,Tangra,2,3,Super built-up Area
4400000,1480,Action Area I Newtown,2,1,Plot Area
6200000,2600,Kankurgachi,3,1,Super built-up Area
26900000,2035,New Town,3,2,Super built-up Area
7413000,850,Sonarpur,2,1,Super built-up Area
4600000,725,Baranagar,3,3,Super built-up Area
11500000,1176,Behala,2,1,Super built-up Area
3363000,1250,Behala,3,3,Super built-up Area
3199000,750,Behala,2,4,Built-up Area
2700000,500,Haltu,2,2,Super built-up Area
7500000,1250,Haltu,4,3,Built-up Area
9000000,1350,Hussainpur,2,3,Super built-up Area
6700000,960,Rajarhat,2,2,Super built-up Area
11800000,1049,Kamalgachhi More,2,1,Super built-up Area
3600000,1250,Action Area I Newtown,8,2,Plot Area
7000000,1900,Ballygunge,2,1,Super built-up Area
5000000,1471,Tollygunge,4,3,Built-up Area
2000000,1054,Mukundapur,2,3,Super built-up Area
4161999,2211,New Town,2,3,Built-up Area
4140000,1121,Khasmallik,2,3,Built-up Area
5600000,962,Sonarpur,2,3,Super built-up Area
47500000,750,New Town,3,2,Super built-up Area
4600000,1050,Pratapaditya Road,2,2,Plot Area
35000000,1250,Swiss Park,2,2,Super built-up Area
14200000,1350,Madurdaha,2,4,Built-up Area
7800000,1718,Tollygunge,2,4,Super built-up Area
8000000,1450,Keshtopur,2,3,Super built-up Area
47000000,1203,Santoshpur,2,1,Super built-up Area
5650000,900,Sapuipara,2,3,Super built-up Area
2553000,810,Baguihati,3,3,Super built-up Area
3180000,925,Rajarhat,1,2,Super built-up Area
9500000,920,Rajarhat,1,3,Built-up Area
5500000,1350,E M Bypass,3,2,Super built-up Area
5600000,5205,E M Bypass,3,2,Built-up Area
5300000,1200,Parnashree,2,3,Super built-up Area
2800000,5300,Santoshpur,3,4,Super built-up Area
4300000,2465,Tollygunge,2,3,Built-up Area
6000000,1450,Action Area I Newtown,6,2,Super built-up Area
3200000,1450,Action Area I Newtown,4,4,Plot Area
3800000,4519,E M Bypass,2,3,Super built-up Area
2355000,1173,Behala Thana,2,1,Plot Area
9875000,851,Khasmallik,3,3,Super built-up Area
47000000,1060,Khasmallik,4,4,Plot Area
3250000,1717,Tangra,2,2,Super built-up Area
5300000,1400,Madurdaha,2,3,Super built-up Area
5490000,1246,Roy Bahadur Road,2,3,Super built-up Area
8800000,1265,Kalitala Road,3,2,Plot Area
6500000,700,New Town,2,3,Super built-up Area
21500000,1130,Dum Dum,4,3,Plot Area
7500000,1080,Tollygunge,2,1,Super built-up Area
3500000,919,Chinar Park,2,3,Super built-up Area
2300000,1100,Nager Bazar,2,4,Super built-up Area
2300000,785,Baruipur,3,2,Super built-up Area
2500000,1644,New Alipore,2,3,Super built-up Area
11500000,4519,E M Bypass,2,3,Super built-up Area
2500000,855,New Town,5,3,Built-up Area
34000000,1304,Rajarhat,2,3,Super built-up Area
5352000,1036,Dum Dum,2,3,Built-up Area
3600000,1088,New Town,4,2,Plot Area
7500000,1293,Garia,2,2,Built-up Area
6000000,2100,Santoshpur,3,2,Built-up Area
10000000,1262,Rajarhat,4,3,Plot Area
11000000,789,Rajarhat,2,3,Super built-up Area
4300000,655,New Town,3,2,Super built-up Area
5424000,530,Rajarhat,4,3,Carpet Area
3965000,750,Naktala,5,2,Plot Area
6500000,1950,New Town,2,3,Super built-up Area
6800000,840,Baguihati,2,1,Super built-up Area
6900000,3300,Tangra,2,3,Built-up Area
2445000,1410,Howrah,4,4,Plot Area
4000000,850,Madurdaha,2,3,Super built-up Area
3900000,1645,Mukundapur,1,2,Super built-up Area
3800000,1500,New Town Action Area I,2,3,Built-up Area
6500000,1435,Tollygunge,3,3,Super built-up Area
14200000,1500,Rajarhat,3,3,Built-up Area
10500000,1300,Rajarhat,2,3,Super built-up Area
22000000,904,Jodhpur Park,6,3,Plot Area
5839000,1259,Rajarhat Chowmatha,3,1,Built-up Area
4870000,1337,New Town,2,2,Super built-up Area
10000000,1350,Selimpur Road,2,2,Super built-up Area
45000000,938,E M Bypass,3,1,Super built-up Area
5600000,815,Khasmallik,4,1,Super built-up Area
4200000,884,Action Area I Newtown,1,3,Super built-up Area
9000000,1296,Rajarhat Chowmatha,3,3,Super built-up Area
7200000,1276,Rajarhat Chowmatha,2,3,Super built-up Area
2200000,1450,Action Area I Newtown,2,2,Super built-up Area
4200000,1882,Tangra,3,3,Built-up Area
5600000,1381,Tangra,4,2,Super built-up Area
6500000,2200,Beniapukur,2,2,Built-up Area
5900000,996,Howrah,4,3,Plot Area
6000000,1220,Madurdaha,2,1,Super built-up Area
3600000,1780,Dum Dum,3,3,Super built-up Area
47500000,3050,Alipore,6,3,Plot Area
4300000,1173,Behala Thana,2,1,Super built-up Area
5500000,1200,New Town,2,2,Carpet Area
3000000,1540,Tangra,2,3,Super built-up Area
3200000,1430,Madurdaha,2,3,Super built-up Area
10600000,1000,Tollygunge,3,3,Super built-up Area
3500000,1350,Baguihati,3,3,Built-up Area
4200000,780,Rash Behari Avenue,2,2,Super built-up Area
4000000,1250,Prince Anwar Shah Connector,2,2,Super built-up Area
15000000,1058,Howrah,2,2,Super built-up Area
13799999,1440,Madurdaha Hussainpur,2,3,Super built-up Area
13700000,1050,Brahmapur Road,3,3,Super built-up Area
4115999,5405,E M Bypass,2,3,Super built-up Area
3300000,950,Ramlal Bazar,2,2,Super built-up Area
30500000,1020,Topsia Road,2,2,Super built-up Area
4300000,600,Dhakuria Station Road,2,4,Built-up Area
2600000,944,Keshtopur,5,3,Super built-up Area
5900000,1435,Ultadanga,2,2,Built-up Area
2200000,900,Rajarhat,2,3,Super built-up Area
5206000,1269,New Town,5,2,Super built-up Area
2550000,950,Prince Anwar Shah Connector,3,1,Super built-up Area
2355000,1380,Southern Avenue,4,3,Super built-up Area
2600000,1501,New Alipore,3,2,Built-up Area
4500000,1715,New Town,6,3,Plot Area
2700000,1372,Narendrapur,3,2,Super built-up Area
3500000,1100,Behala,2,3,Plot Area
3000000,3528,E M Bypass,2,3,Super built-up Area
3450000,962,Action Area I,2,3,Super built-up Area
12500000,750,Babu Bagan,2,2,Super built-up Area
5500000,1291,Howrah,2,3,Super built-up Area
31200000,670,Kalipark Kolkata,3,2,Super built-up Area
19500000,888,Howrah,2,3,Super built-up Area
28000000,846,Dum Dum Cantonment Kolkata,3,2,Plot Area
23500000,785,Baruipur,2,3,Super built-up Area
7000000,750,Barisha,2,3,Super built-up Area
2600000,1500,New Alipore,1,2,Plot Area
3200000,655,Kasba,5,2,Super built-up Area
21000000,1250,Behala,7,3,Plot Area
5300000,550,New Ballygunge,2,4,Built-up Area
26500000,831,New Town,3,3,Super built-up Area
4984000,1100,Bhawanipur,2,10,Super built-up Area
8176000,1380,Dum Dum Park,3,3,Super built-up Area
8500000,2600,Kankurgachi,2,3,Super built-up Area
2600000,1800,Sealdah,2,3,Super built-up Area
2200000,2000,C R Avenue,2,1,Super built-up Area
16000000,1850,Sealdah,2,1,Super built-up Area
30500000,1600,Karunamoyee,3,3,Super built-up Area
12500000,724,Nager Bazar,4,1,Super built-up Area
3500000,900,Prince Anwar Shah Connector,2,3,Super built-up Area
5500000,2168,Tangra,2,3,Super built-up Area
19500000,950,Prince Anwar Shah Rd,2,3,Plot Area
2752000,2426,Phool Bagan,4,2,Super built-up Area
3922999,923,Dum Dum Metro,2,2,Super built-up Area
47000000,1460,Howrah,3,3,Plot Area
180000000,1825,New Town,2,2,Super built-up Area
8000000,844,Keshtopur,2,2,Super built-up Area
5600000,827,Keshtopur,3,3,Built-up Area
3400000,1776,Kalighat,2,1,Built-up Area
3600000,3528,E M Bypass,2,1,Super built-up Area
7300000,1480,Southern Avenue,2,2,Super built-up Area
6500000,975,New Town,3,3,Super built-up Area
2700000,1300,Kankurgachi,2,3,Built-up Area
3800000,2168,Tangra,3,3,Super built-up Area
47000000,860,Nayabad,2,3,Super built-up Area
3000000,1330,Madhyamgram,4,3,Super built-up Area
4800000,4519,E M Bypass,2,2,Super built-up Area
4350000,9000,Topsia,2,3,Super built-up Area
3500000,1450,Action Area I Newtown,2,1,Plot Area
4000000,1256,Mukundapur,2,2,Super built-up Area
4700000,1149,Rajarhat Chowmatha,2,3,Super built-up Area
2200000,892,Fartabad Road,2,2,Built-up Area
3000000,1300,Prince Anwar Shah Connector,3,2,Built-up Area
5900000,1240,Tagore Park,2,2,Super built-up Area
8200000,912,Netaji Nagar,5,1,Built-up Area
3000000,1108,Netaji Nagar,2,3,Super built-up Area
4000000,4519,E M Bypass,2,2,Super built-up Area
3700000,728,Dharmatala Road,2,6,Super built-up Area
3000000,1105,Rajarhat,2,2,Super built-up Area
2500000,870,Tangra,6,2,Plot Area
3500000,600,Lohar Bridge,1,3,Super built-up Area
4400000,790,Nazir Bagan,3,2,Built-up Area
5500000,850,Bansdroni Metro Station Road,2,1,Super built-up Area
5400000,800,Kudghat Bridge,3,3,Super built-up Area
5000000,850,Dhakuria Station Road,4,2,Plot Area
4000000,1350,New Town,4,3,Plot Area
2000000,1400,Tollygunge,3,1,Super built-up Area
2000000,750,Selimpur Lane,2,2,Super built-up Area
7200000,850,Baghajatin,2,3,Super built-up Area
47500000,800,Bedia Danga Kasba,8,3,Plot Area
2355000,850,New Ballygung Road,3,2,Super built-up Area
5300000,550,kalikapur,2,3,Super built-up Area
3073000,1000,Madurdaha Hussainpur,2,3,Super built-up Area
3500000,850,Sulekha,2,2,Built-up Area
4000000,1580,Naktala,3,3,Super built-up Area
4000000,1600,Naktala,3,1,Super built-up Area
5000000,1000,Prince Anwar Shah Connector,2,2,Super built-up Area
5000000,920,Prince Anwar Shah Connector,2,2,Super built-up Area
4200000,800,Chingrighata,2,3,Super built-up Area
2638000,750,Sector IV Salt Lake,4,2,Plot Area
2325000,1032,Salt Lake City,2,3,Super built-up Area
2082999,5205,E M Bypass,4,1,Plot Area
2000000,785,Khasmallik,1,3,Carpet Area
2405000,1580,Gitanjali Metro Station Road,2,3,Super built-up Area
