,price,sqft,location,bathrooms,bhk
2100,155.0,1650,Sector 13 Rohini,3.0,3
2101,170.0,1150,Sector 13 Rohini,2.0,3
2102,120.0,1000,Sector 13 Rohini,2.0,3
2103,120.0,950,Sector 13 Rohini,2.0,2
2104,42.0,675,Sector 13 Rohini,3.0,2
2105,125.0,1200,Sector 13 Rohini,2.0,2
2106,105.0,900,Sector 13 Rohini,2.0,2
2109,33.0,900,Sector 13 Rohini,2.0,2
2110,80.0,950,Sector 13 Rohini,2.0,2
2112,210.0,1250,Sector 13 Rohini,2.0,1
2113,137.99999,1035,Sector 13 Rohini,2.0,2
2114,185.0,1500,Sector 13 Rohini,2.0,3
2115,190.0,975,Sector 13 Rohini,2.0,3
2116,142.0,1300,Sector 13 Rohini,2.0,3
2117,125.0,1300,Sector 13 Rohini,3.0,3
2119,92.0,1200,Sector 17 Dwarka,1.0,3
2120,100.0,1000,Sector 17 Dwarka,2.0,1
2121,80.0,1000,Sector 17 Dwarka,2.0,3
2122,70.0,900,Sector 17 Dwarka,3.0,3
2123,110.0,1200,Sector 17 Dwarka,2.0,2
2124,355.0,950,Sector 17 Dwarka,5.0,3
2125,110.0,1100,Sector 17 Dwarka,4.0,2
2126,160.0,1900,Sector 18A Dwarka,2.0,2
2127,145.0,2000,Sector 18A Dwarka,3.0,2
2128,160.0,1700,Sector 18A Dwarka,2.0,1
2129,165.0,1700,Sector 18A Dwarka,2.0,5
2130,142.0,2200,Sector 18A Dwarka,3.0,3
2131,130.0,1250,Sector 18A Dwarka,2.0,2
2132,158.0,1700,Sector 18A Dwarka,3.0,3
2133,146.0,2800,Sector 18A Dwarka,3.0,3
2135,146.0,1333,Sector 18A Dwarka,2.0,3
2136,152.0,1900,Sector 18A Dwarka,2.0,2
2137,152.0,1900,Sector 18A Dwarka,2.0,2
2138,152.0,1900,Sector 18A Dwarka,1.0,3
2139,145.0,5000,Sector 18A Dwarka,3.0,3
2140,235.0,2000,Sector 19 Dwarka,1.0,1
2143,165.0,2200,Sector 19 Dwarka,3.0,2
2146,230.0,2700,Sector 19 Dwarka,3.0,3
2147,148.0,1900,Sector 19 Dwarka,2.0,2
2148,335.0,3500,Sector 19 Dwarka,4.0,4
2149,160.0,1800,Sector 19 Dwarka,3.0,2
2152,225.0,2400,Sector 19 Dwarka,2.0,3
2154,125.0,1300,Sector 19 Dwarka,2.0,2
2155,225.0,2000,Sector 19 Dwarka,5.0,1
2156,122.0,1300,Sector 19 Dwarka,2.0,2
2158,211.0,2500,Sector 19 Dwarka,2.0,1
2161,232.0,2400,Sector 19 Dwarka,2.0,3
2163,135.0,1600,Sector 19 Dwarka,2.0,1
2165,185.0,1750,Sector 19 Dwarka,4.0,2
2167,180.0,1700,Sector 19 Dwarka,4.0,3
2168,210.0,2100,Sector 19 Dwarka,4.0,5
2169,285.0,3300,Sector 19 Dwarka,3.0,3
2170,285.0,3300,Sector 19 Dwarka,2.0,2
2173,195.0,2200,Sector 19 Dwarka,1.0,4
2174,220.0,2200,Sector 19 Dwarka,3.0,4
2175,225.0,2600,Sector 19 Dwarka,4.0,3
2176,225.0,1900,Sector 19 Dwarka,2.0,2
2177,230.0,2000,Sector 19 Dwarka,2.0,2
2178,124.0,1150,Sector 19 Dwarka,3.0,2
2179,230.0,2000,Sector 19 Dwarka,6.0,2
2182,172.0,1250,Sector 19 Dwarka,4.0,3
2184,155.0,1750,Sector 19 Dwarka,2.0,2
2186,245.0,1658,Sector 19 Dwarka,2.0,3
2188,125.0,2200,Sector 19 Dwarka,2.0,2
2192,180.0,2200,Sector 19 Dwarka,2.0,3
2194,345.0,1650,Sector 19 Dwarka,2.0,2
2196,248.0,2400,Sector 19 Dwarka,2.0,3
2198,155.0,1300,Sector 19 Dwarka,2.0,2
2200,170.0,1894,Sector 19 Dwarka,2.0,2
2201,170.0,1894,Sector 19 Dwarka,3.0,4
2203,135.0,1550,Sector 19 Dwarka,3.0,2
2204,188.0,2100,Sector 19 Dwarka,2.0,3
2205,190.0,900,Sector 19 Dwarka,4.0,3
2206,185.0,1650,Sector 19 Dwarka,3.0,2
2207,130.0,2000,Sector 19 Dwarka,3.0,2
2208,36.5,2600,Sector 19 Dwarka,2.0,2
2209,165.0,1900,Sector 19 Dwarka,2.0,2
2211,185.0,1800,Sector 2 Dwarka,5.0,3
2212,145.0,1800,Sector 2 Dwarka,7.0,2
2214,145.0,1800,Sector 2 Dwarka,2.0,2
2217,190.0,2000,Sector 2 Dwarka,3.0,3
2218,155.0,1800,Sector 2 Dwarka,2.0,2
2219,210.0,2200,Sector 2 Dwarka,3.0,2
2222,120.0,1300,Sector 2 Dwarka,2.0,1
2225,225.0,2400,Sector 2 Dwarka,2.0,2
2226,150.0,1800,Sector 2 Dwarka,3.0,2
2227,128.0,1500,Sector 2 Dwarka,3.0,2
2228,295.0,2400,Sector 2 Dwarka,2.0,3
2229,250.0,2400,Sector 2 Dwarka,2.0,2
2230,200.0,1800,Sector 2 Dwarka,4.0,3
2231,158.0,1800,Sector 2 Dwarka,3.0,2
2232,200.0,1900,Sector 2 Dwarka,2.0,3
2233,85.0,1800,Sector 2 Dwarka,3.0,1
2235,175.0,2300,Sector 2 Dwarka,3.0,2
2236,200.0,2300,Sector 2 Dwarka,3.0,1
2237,275.0,3000,Sector 22 Dwarka,7.0,3
2238,163.99999,1750,Sector 22 Dwarka,7.0,3
2240,172.0,1800,Sector 22 Dwarka,4.0,3
2241,160.0,2000,Sector 22 Dwarka,2.0,3
2243,175.0,1750,Sector 22 Dwarka,2.0,3
2245,165.0,1900,Sector 22 Dwarka,3.0,3
2246,165.0,2000,Sector 22 Dwarka,2.0,2
2247,155.0,2000,Sector 22 Dwarka,2.0,3
2248,155.0,1850,Sector 22 Dwarka,2.0,2
2249,173.0,1650,Sector 22 Dwarka,3.0,3
2251,148.0,1600,Sector 22 Dwarka,4.0,3
2252,200.0,2500,Sector 22 Dwarka,4.0,2
2253,148.0,1550,Sector 22 Dwarka,2.0,2
2254,215.0,2400,Sector 22 Dwarka,5.0,2
2257,292.0,2500,Sector 22 Dwarka,1.0,4
2258,165.0,1700,Sector 22 Dwarka,2.0,2
2259,254.0,2200,Sector 22 Dwarka,2.0,4
2260,115.0,1100,Sector 22 Dwarka,2.0,2
2261,265.0,2400,Sector 22 Dwarka,3.0,3
2263,175.0,1900,Sector 22 Dwarka,2.0,3
2264,175.0,1900,Sector 22 Dwarka,3.0,2
2265,115.0,1150,Sector 22 Dwarka,2.0,1
2266,115.0,1150,Sector 22 Dwarka,3.0,2
2267,192.0,1750,Sector 22 Dwarka,4.0,3
2268,235.0,1950,Sector 22 Dwarka,3.0,2
2269,142.0,1600,Sector 22 Dwarka,3.0,2
2270,280.0,2800,Sector 22 Dwarka,2.0,4
2271,43.0,1600,Sector 22 Dwarka,1.0,2
2272,115.0,1600,Sector 22 Dwarka,2.0,2
2273,190.0,1600,Sector 22 Dwarka,3.0,3
2274,152.0,1300,Sector 22 Dwarka,4.0,3
2276,160.0,1600,Sector 22 Dwarka,3.0,2
2277,192.0,1850,Sector 22 Dwarka,2.0,3
2278,185.0,1900,Sector 22 Dwarka,4.0,2
2279,155.0,1800,Sector 22 Dwarka,2.0,2
2280,160.0,1850,Sector 22 Dwarka,3.0,3
2281,145.0,1200,Sector 22 Dwarka,4.0,2
2282,155.0,1800,Sector 22 Dwarka,5.0,3
2283,128.0,1200,Sector 22 Dwarka,3.0,2
2284,86.0,1582,Sector 22 Dwarka,2.0,2
2286,88.0,2400,Sector 22 Dwarka,2.0,1
2287,170.0,1600,Sector 22 Dwarka,2.0,3
2288,170.0,1550,Sector 22 Dwarka,2.0,3
2289,120.0,1900,Sector 22 Dwarka,2.0,2
2290,45.0,1020,Sector 22 Dwarka,5.0,1
2291,128.0,600,Sector 22 Dwarka,2.0,2
2292,325.0,1200,Sector 22 Dwarka,4.0,3
2293,36.0,2100,Sector 22 Dwarka,2.0,2
2295,85.0,970,Sector 22 Rohini,4.0,3
2296,80.0,1450,Sector 22 Rohini,6.0,3
2297,36.0,1300,Sector 22 Rohini,2.0,1
2298,90.0,900,Sector 22 Rohini,1.0,3
2299,87.0,1100,Sector 22 Rohini,3.0,3
2300,40.0,1100,Sector 22 Rohini,2.0,3
2301,95.0,1400,Sector 22 Rohini,3.0,2
2302,50.0,1550,Sector 22 Rohini,2.0,3
2303,38.0,1200,Sector 22 Rohini,2.0,2
2306,150.0,1200,Sector 23 Dwarka,2.0,1
2307,170.0,1800,Sector 23 Dwarka,3.0,3
2308,175.0,2000,Sector 23 Dwarka,6.0,2
2309,149.0,1800,Sector 23 Dwarka,1.0,2
2310,175.0,1800,Sector 23 Dwarka,9.0,2
2311,175.0,1800,Sector 23 Dwarka,2.0,2
2312,175.0,1900,Sector 23 Dwarka,2.0,4
2314,160.0,1950,Sector 23 Dwarka,3.0,1
2315,170.0,2500,Sector 23 Dwarka,2.0,4
2317,175.0,1500,Sector 23 Dwarka,4.0,2
2319,135.0,1500,Sector 23 Dwarka,2.0,2
2320,137.99999,1600,Sector 23 Dwarka,2.0,2
2321,200.0,1850,Sector 23 Dwarka,2.0,3
2322,150.0,1750,Sector 23 Dwarka,3.0,2
2324,172.0,2100,Sector 23 Dwarka,3.0,3
2325,145.0,1550,Sector 23 Dwarka,4.0,2
2326,172.0,2100,Sector 23 Dwarka,3.0,2
2327,185.0,1550,Sector 23 Dwarka,2.0,3
2328,65.0,1000,Sector 23 Rohini,2.0,2
2329,104.0,1125,Sector 23 Rohini,2.0,1
2330,145.0,2000,Sector 23 Rohini,3.0,3
2331,53.0,850,Sector 23 Rohini,3.0,2
2332,45.0,800,Sector 23 Rohini,3.0,1
2333,97.0,1300,Sector 23 Rohini,1.0,2
2334,82.0,1125,Sector 23 Rohini,2.0,3
2335,80.0,1125,Sector 23 Rohini,2.0,3
2336,115.0,1125,Sector 23 Rohini,2.0,2
2337,65.0,861,Sector 23 Rohini,3.0,2
2338,70.0,800,Sector 23 Rohini,2.0,2
2339,79.0,1125,Sector 23 Rohini,2.0,3
2340,85.0,2200,Sector 23 Rohini,2.0,1
2341,40.0,850,Sector 23 Rohini,2.0,2
2344,110.0,1000,Sector 24 Rohini,2.0,2
2345,110.0,1000,Sector 24 Rohini,4.0,3
2346,135.0,1350,Sector 24 Rohini,2.0,2
2347,100.0,1000,Sector 24 Rohini,2.0,1
2348,155.0,1600,Sector 24 Rohini,6.0,3
2349,135.0,1400,Sector 24 Rohini,6.0,4
2350,60.0,800,Sector 24 Rohini,3.0,1
2351,135.0,1400,Sector 24 Rohini,4.0,4
2352,70.0,800,Sector 24 Rohini,2.0,2
2353,158.0,980,Sector 24 Rohini,2.0,3
2354,58.0,1400,Sector 24 Rohini,3.0,1
2355,115.0,2250,Sector 24 Rohini,2.0,3
2356,165.0,1125,Sector 24 Rohini,2.0,3
2357,58.0,1400,Sector 24 Rohini,3.0,3
2358,115.0,2250,Sector 24 Rohini,3.0,3
2359,148.0,1900,Sector 3 Dwarka,2.0,2
2360,158.0,1800,Sector 3 Dwarka,2.0,3
2361,155.0,1800,Sector 3 Dwarka,4.0,4
2362,150.0,1800,Sector 3 Dwarka,3.0,4
2363,145.0,1800,Sector 3 Dwarka,4.0,1
2364,158.0,1600,Sector 3 Dwarka,2.0,1
2365,145.0,1750,Sector 3 Dwarka,3.0,3
2366,145.0,2000,Sector 3 Dwarka,2.0,1
2367,154.0,1800,Sector 3 Dwarka,4.0,3
2368,137.99999,1500,Sector 3 Dwarka,2.0,4
2369,115.0,1300,Sector 3 Dwarka,2.0,2
2371,145.0,1800,Sector 3 Dwarka,2.0,2
2375,145.0,1500,Sector 3 Dwarka,1.0,3
2376,126.0,1321,Sector 3 Dwarka,3.0,2
2377,126.0,1321,Sector 3 Dwarka,4.0,1
2379,176.0,1500,Sector 3 Dwarka,6.0,2
2380,87.0,1800,Sector 3 Dwarka,4.0,1
2381,154.0,1360,Sector 3 Dwarka,3.0,2
2383,174.0,1950,Sector 4 Dwarka,2.0,4
2384,192.0,2250,Sector 4 Dwarka,3.0,6
2389,145.0,1500,Sector 4 Dwarka,2.0,1
2390,195.0,1900,Sector 4 Dwarka,3.0,3
2393,200.0,1900,Sector 4 Dwarka,2.0,2
2394,190.0,1900,Sector 4 Dwarka,2.0,3
2396,185.0,1800,Sector 4 Dwarka,3.0,1
2403,180.0,2250,Sector 4 Dwarka,7.0,2
2404,190.0,2500,Sector 4 Dwarka,2.0,2
2406,205.0,1950,Sector 4 Dwarka,2.0,1
2409,205.0,2300,Sector 4 Dwarka,2.0,2
2410,149.0,1700,Sector 4 Dwarka,2.0,5
2411,198.0,2400,Sector 4 Dwarka,4.0,3
2413,195.0,2000,Sector 4 Dwarka,1.0,2
2414,205.0,2000,Sector 4 Dwarka,3.0,3
2415,190.0,2000,Sector 4 Dwarka,1.0,1
2416,190.0,2000,Sector 4 Dwarka,2.0,3
2422,188.0,1700,Sector 4 Dwarka,3.0,3
2423,188.0,1700,Sector 4 Dwarka,2.0,2
2425,190.0,1700,Sector 4 Dwarka,2.0,4
2426,162.0,1600,Sector 4 Dwarka,4.0,1
2427,148.0,1700,Sector 4 Dwarka,5.0,5
2433,285.0,1750,Sector 4 Dwarka,3.0,3
2434,210.0,1800,Sector 4 Dwarka,2.0,2
2435,185.0,2100,Sector 4 Dwarka,3.0,1
2437,227.99999,1900,Sector 4 Dwarka,3.0,2
2443,190.0,1000,Sector 4 Dwarka,2.0,3
2445,185.0,1700,Sector 4 Dwarka,2.0,3
2446,350.0,1650,Sector 4 Dwarka,3.0,2
2447,500.0,1894,Sector 4 Dwarka,3.0,2
2448,190.0,1894,Sector 4 Dwarka,5.0,3
2450,245.0,1188,Sector 4 Dwarka,2.0,3
2455,135.0,1800,Sector 5 Dwarka,3.0,2
2456,165.0,1800,Sector 5 Dwarka,2.0,2
2458,130.0,1700,Sector 5 Dwarka,3.0,2
2459,130.0,1600,Sector 5 Dwarka,3.0,1
2460,170.0,1900,Sector 5 Dwarka,2.0,4
2461,150.0,1800,Sector 5 Dwarka,2.0,2
2462,155.0,1700,Sector 5 Dwarka,6.0,2
2463,150.0,1800,Sector 5 Dwarka,3.0,2
2464,185.0,2000,Sector 5 Dwarka,2.0,3
2465,210.0,2100,Sector 5 Dwarka,2.0,2
2466,165.0,1800,Sector 5 Dwarka,2.0,3
2467,160.0,1800,Sector 5 Dwarka,2.0,3
2469,168.0,2000,Sector 5 Dwarka,3.0,3
2470,155.0,1800,Sector 5 Dwarka,1.0,3
2472,215.0,2300,Sector 5 Dwarka,2.0,3
2473,210.0,2200,Sector 5 Dwarka,3.0,2
2474,160.0,1750,Sector 5 Dwarka,2.0,1
2476,215.0,2000,Sector 5 Dwarka,2.0,3
2477,165.0,1900,Sector 5 Dwarka,4.0,4
2478,128.0,1600,Sector 5 Dwarka,3.0,1
2479,165.0,1850,Sector 5 Dwarka,3.0,4
2480,137.99999,1500,Sector 5 Dwarka,3.0,2
2481,155.0,1500,Sector 5 Dwarka,2.0,3
2485,200.0,1800,Sector 5 Dwarka,2.0,1
2486,145.0,1800,Sector 5 Dwarka,4.0,2
2487,137.99999,1950,Sector 5 Dwarka,1.0,2
2488,130.0,1800,Sector 5 Dwarka,1.0,2
2490,220.0,2400,Sector 5 Dwarka,4.0,3
2491,350.0,2200,Sector 5 Dwarka,3.0,3
2492,230.0,1600,Sector 5 Dwarka,2.0,1
2493,200.0,1800,Sector 5 Dwarka,2.0,3
2494,126.0,1850,Sector 5 Dwarka,1.0,2
2495,151.0,1150,Sector 5 Dwarka,5.0,3
2496,125.0,1550,Sector 5 Dwarka,2.0,2
2497,126.0,1850,Sector 5 Dwarka,2.0,2
2499,168.0,1850,Sector 5 Dwarka,1.0,2
2500,152.0,1850,Sector 5 Dwarka,2.0,3
2501,180.0,3500,Sector 5 Dwarka,4.0,3
2502,150.0,1800,Sector 5 Dwarka,3.0,2
2503,155.0,1800,Sector 5 Dwarka,3.0,3
2505,154.0,1500,Sector 6 Dwarka,1.0,2
2506,165.0,1600,Sector 6 Dwarka,2.0,3
2507,168.0,1700,Sector 6 Dwarka,2.0,2
2508,160.0,1800,Sector 6 Dwarka,3.0,3
2510,168.0,1900,Sector 6 Dwarka,3.0,3
2512,145.0,1700,Sector 6 Dwarka,2.0,1
2514,168.0,2000,Sector 6 Dwarka,2.0,2
2517,160.0,1900,Sector 6 Dwarka,2.0,3
2518,162.0,1900,Sector 6 Dwarka,2.0,2
2519,170.0,2000,Sector 6 Dwarka,3.0,1
2522,185.0,2000,Sector 6 Dwarka,3.0,5
2523,165.0,1900,Sector 6 Dwarka,4.0,1
2524,168.0,1900,Sector 6 Dwarka,2.0,2
2525,150.0,2000,Sector 6 Dwarka,3.0,1
2527,185.0,2000,Sector 6 Dwarka,3.0,3
2529,155.0,1800,Sector 6 Dwarka,5.0,1
2530,162.0,2000,Sector 6 Dwarka,2.0,1
2532,160.0,1900,Sector 6 Dwarka,2.0,3
2534,160.0,1650,Sector 6 Dwarka,4.0,3
2537,165.0,1900,Sector 6 Dwarka,2.0,3
2540,179.0,2100,Sector 6 Dwarka,2.0,4
2545,175.0,1700,Sector 6 Dwarka,2.0,3
2546,176.0,1700,Sector 6 Dwarka,3.0,1
2547,130.0,1600,Sector 6 Dwarka,3.0,1
2548,158.0,1600,Sector 6 Dwarka,3.0,1
2549,185.0,1800,Sector 6 Dwarka,2.0,4
2550,190.0,1900,Sector 6 Dwarka,2.0,2
2551,148.0,1800,Sector 6 Dwarka,2.0,1
2552,165.0,1700,Sector 6 Dwarka,2.0,3
2553,165.0,1700,Sector 6 Dwarka,2.0,3
2554,205.0,2200,Sector 6 Dwarka,2.0,3
2556,155.0,1800,Sector 6 Dwarka,1.0,1
2557,205.0,2500,Sector 6 Dwarka,4.0,3
2559,175.0,1700,Sector 6 Dwarka,2.0,2
2564,210.0,1800,Sector 6 Dwarka,2.0,5
2565,180.0,1500,Sector 6 Dwarka,2.0,2
2566,200.0,2100,Sector 6 Dwarka,2.0,2
2567,175.0,1800,Sector 6 Dwarka,2.0,3
2569,152.0,1750,Sector 6 Dwarka,2.0,2
2570,125.0,1350,Sector 6 Dwarka,4.0,1
2571,168.0,2350,Sector 6 Dwarka,3.0,3
2572,160.0,1800,Sector 6 Dwarka,2.0,2
2575,175.0,1800,Sector 6 Dwarka,2.0,3
2576,125.0,1700,Sector 6 Dwarka,4.0,1
2578,165.0,1000,Sector 6 Dwarka,2.0,3
2579,165.0,1800,Sector 6 Dwarka,3.0,3
2580,175.0,1800,Sector 6 Dwarka,2.0,2
2581,173.0,1750,Sector 6 Dwarka,2.0,3
2582,195.0,2798,Sector 6 Dwarka,7.0,3
2583,156.0,1650,Sector 6 Dwarka,1.0,2
2584,155.0,1400,Sector 6 Dwarka,2.0,2
2586,158.0,1800,Sector 7 Dwarka,3.0,2
2587,170.0,1800,Sector 7 Dwarka,6.0,2
2589,180.0,1900,Sector 7 Dwarka,2.0,3
2590,170.0,1900,Sector 7 Dwarka,2.0,1
2591,130.0,1700,Sector 7 Dwarka,3.0,2
2592,160.0,1800,Sector 7 Dwarka,2.0,2
2594,190.0,2000,Sector 7 Dwarka,4.0,2
2595,170.0,2350,Sector 7 Dwarka,2.0,4
2596,185.0,2000,Sector 7 Dwarka,3.0,2
2597,168.0,1900,Sector 7 Dwarka,2.0,3
2599,135.0,1800,Sector 7 Dwarka,2.0,2
2600,149.0,1700,Sector 7 Dwarka,2.0,5
2608,178.0,1800,Sector 7 Dwarka,2.0,2
2609,190.0,1750,Sector 7 Dwarka,2.0,4
2611,155.0,1700,Sector 7 Dwarka,2.0,2
2612,165.0,1650,Sector 7 Dwarka,3.0,3
2614,130.0,1700,Sector 9 Dwarka,3.0,2
2616,137.99999,1700,Sector 9 Dwarka,2.0,2
2617,158.0,1700,Sector 9 Dwarka,2.0,2
2618,140.0,1800,Sector 9 Dwarka,2.0,2
2620,165.0,2000,Sector 9 Dwarka,2.0,2
2621,145.0,1800,Sector 9 Dwarka,5.0,1
2622,155.0,2800,Sector 9 Dwarka,3.0,2
2623,150.0,1600,Sector 9 Dwarka,3.0,2
2624,156.0,1800,Sector 9 Dwarka,2.0,2
2625,160.0,2400,Sector 9 Dwarka,4.0,3
2626,165.0,1800,Sector 9 Dwarka,3.0,4
2628,160.0,2100,Sector 9 Dwarka,2.0,1
2629,162.0,1800,Sector 9 Dwarka,2.0,3
2630,160.0,1600,Sector 9 Dwarka,2.0,2
2631,182.0,2200,Sector 9 Dwarka,1.0,3
2632,155.0,1900,Sector 9 Dwarka,2.0,3
2633,140.0,1850,Sector 9 Dwarka,2.0,2
2634,185.0,1900,Sector 9 Dwarka,2.0,4
2635,185.0,2050,Sector 9 Dwarka,2.0,4
2636,190.0,1800,Sector 9 Dwarka,4.0,3
2637,188.0,1800,Sector 9 Dwarka,2.0,2
2638,160.0,2200,Sector 9 Dwarka,6.0,3
2639,135.0,1850,Sector 9 Dwarka,3.0,2
2640,185.0,1750,Sector 9 Dwarka,3.0,2
2641,168.0,2200,Sector 9 Dwarka,1.0,3
2642,185.0,1750,Sector 9 Dwarka,3.0,3
2643,145.0,2200,Sector 9 Dwarka,3.0,2
2644,182.0,1750,Sector 9 Dwarka,4.0,3
2646,450.0,4600,Sector-18 Dwarka,2.0,3
2647,64.0,600,Sector-18 Dwarka,2.0,2
2649,162.0,1800,Sector-18 Dwarka,1.0,2
2652,200.0,2000,Sector-18 Dwarka,3.0,1
2654,140.0,1700,Sector-18 Dwarka,2.0,2
2655,450.0,4500,Sector-18 Dwarka,3.0,2
2656,450.0,4500,Sector-18 Dwarka,3.0,2
2657,375.0,3500,Sector-18 Dwarka,2.0,2
2658,215.0,2000,Sector-18 Dwarka,2.0,4
2659,450.0,4500,Sector-18 Dwarka,2.0,2
2661,240.0,2200,Sector-18 Dwarka,2.0,1
2663,145.0,1800,Sector-18 Dwarka,3.0,5
2664,249.0,1900,Sector-18 Dwarka,2.0,1
2666,249.0,1900,Sector-18 Dwarka,2.0,2
2668,110.0,1680,Sector-18 Dwarka,2.0,2
2669,375.0,4500,Sector-18 Dwarka,3.0,2
2670,92.0,3500,Sector-18 Dwarka,2.0,2
2673,62.0,1200,Shahdara,2.0,2
2674,67.0,1150,Shahdara,2.0,2
2675,55.0,1000,Shahdara,2.0,2
2676,60.0,1000,Shahdara,1.0,1
2677,60.0,1000,Shahdara,2.0,3
2678,80.0,1215,Shahdara,2.0,3
2679,67.0,1125,Shahdara,3.0,2
2680,80.0,1215,Shahdara,2.0,3
2681,50.0,810,Shahdara,4.0,2
2682,128.0,1843,Shanti Park Dwarka,2.0,2
2683,165.0,2302,Shanti Park Dwarka,2.0,2
2684,120.0,1638,Shanti Park Dwarka,2.0,3
2685,100.0,1245,Shanti Park Dwarka,3.0,4
2686,100.0,1245,Shanti Park Dwarka,2.0,3
2687,160.0,1843,Shanti Park Dwarka,3.0,2
2688,169.0,1245,Shanti Park Dwarka,2.0,3
2689,130.0,1245,Shanti Park Dwarka,3.0,2
2690,165.0,1843,Shanti Park Dwarka,2.0,4
2691,65.0,700,Shastri Nagar,3.0,2
2692,42.0,450,Shastri Nagar,3.0,1
2693,60.0,1000,Uttam Nagar,5.0,3
2694,60.0,1000,Uttam Nagar,3.0,2
2695,55.0,1000,Uttam Nagar,9.0,2
2696,36.21,900,Uttam Nagar,2.0,1
2697,55.0,1000,Uttam Nagar,2.0,3
2700,50.0,920,Uttam Nagar,2.0,2
2701,23.0,410,Uttam Nagar,2.0,1
2702,58.0,750,Uttam Nagar,5.0,2
2705,62.0,1100,Uttam Nagar,3.0,2
2707,57.0,1100,Uttam Nagar,2.0,2
2708,65.0,1200,Uttam Nagar,3.0,3
2709,50.0,950,Uttam Nagar,5.0,3
2710,45.75,1000,Uttam Nagar,4.0,2
2711,51.5,900,Uttam Nagar,2.0,2
2712,92.0,1450,Uttam Nagar,4.0,3
2714,51.0,900,Uttam Nagar,2.0,3
2718,75.0,1350,Uttam Nagar,2.0,2
2721,45.0,1000,Uttam Nagar,3.0,3
2722,46.0,1000,Uttam Nagar,4.0,3
2725,41.0,865,Uttam Nagar,2.0,1
2727,57.0,1100,Uttam Nagar,2.0,3
2729,61.99,1100,Uttam Nagar,5.0,2
2730,65.0,1200,Uttam Nagar,4.0,4
2734,28.0,600,Uttam Nagar,1.0,1
2735,46.0,1000,Uttam Nagar,2.0,2
2736,46.0,1000,Uttam Nagar,2.0,3
2737,54.0,900,Uttam Nagar,1.0,3
2740,55.0,990,Uttam Nagar,3.0,3
2741,30.0,540,Uttam Nagar,2.0,1
2743,47.0,810,Uttam Nagar,3.0,2
2745,25.5,600,Uttam Nagar,2.0,1
2746,56.0,1000,Uttam Nagar,2.0,2
2747,55.0,1100,Uttam Nagar,2.0,1
2748,56.0,1000,Uttam Nagar,2.0,3
2749,58.0,900,Uttam Nagar,3.0,3
2750,47.0,820,Uttam Nagar,4.0,1
2755,50.0,920,Uttam Nagar,3.0,2
2757,40.0,850,Uttam Nagar,3.0,1
2758,32.0,750,Uttam Nagar,3.0,1
2759,38.51,810,Uttam Nagar,2.0,1
2762,23.11,500,Uttam Nagar,3.0,1
2763,42.11,900,Uttam Nagar,2.0,1
2765,70.0,1150,Uttam Nagar,2.0,1
2766,47.99,850,Uttam Nagar,2.0,2
2769,44.0,800,Uttam Nagar,3.0,1
2772,70.0,1000,Uttam Nagar,9.0,3
2773,20.0,450,Uttam Nagar,3.0,1
2775,42.0,850,Uttam Nagar,4.0,1
2776,47.0,820,Uttam Nagar,2.0,2
2777,70.0,1250,Uttam Nagar,2.0,4
2778,24.99,700,Uttam Nagar,2.0,1
2779,90.0,1500,Uttam Nagar,3.0,2
2780,89.0,1400,Uttam Nagar,4.0,2
2781,24.0,525,Uttam Nagar,6.0,1
2782,75.0,1350,Uttam Nagar,3.0,3
2783,62.0,900,Uttam Nagar,4.0,3
2784,52.0,765,Uttam Nagar,2.0,2
2785,68.0,1000,Uttam Nagar,3.0,2
2788,60.0,1025,Uttam Nagar,4.0,3
2792,36.0,700,Uttam Nagar,2.0,1
2798,55.0,1080,Uttam Nagar,2.0,2
2801,51.99,900,Uttam Nagar,2.0,3
2804,28.0,750,Uttam Nagar,2.0,1
2805,45.0,1000,Uttam Nagar,2.0,3
2806,60.0,520,Uttam Nagar,2.0,1
2809,31.0,800,Uttam Nagar,2.0,1
2811,89.0,1500,Uttam Nagar,2.0,1
2812,47.0,1400,Uttam Nagar,3.0,3
2816,50.0,1125,Uttam Nagar,5.0,3
2818,180.0,900,Uttam Nagar,3.0,3
2820,65.0,675,Uttam Nagar,2.0,2
2823,85.0,500,Uttam Nagar,2.0,1
2826,130.0,900,Uttam Nagar,3.0,3
2827,30.0,1000,Uttam Nagar,1.0,1
2832,155.0,900,Uttam Nagar,3.0,2
2834,26.0,950,Uttam Nagar,2.0,1
2838,28.0,1000,Uttam Nagar,6.0,1
2840,66.8,540,Uttam Nagar,2.0,1
2841,33.0,710,Uttam Nagar,2.0,1
2843,27.0,550,Uttam Nagar,3.0,1
2844,49.99,800,Uttam Nagar,4.0,2
2847,45.0,600,Uttam Nagar,3.0,1
2849,47.0,900,Uttam Nagar,2.0,3
2851,45.0,1000,Uttam Nagar,4.0,3
2855,135.0,900,Uttam Nagar,2.0,3
2856,50.0,900,Uttam Nagar,3.0,2
2858,27.0,530,Uttam Nagar,2.0,1
2859,140.0,600,Uttam Nagar,1.0,1
2860,165.0,900,Uttam Nagar,2.0,2
2865,32.5,580,Uttam Nagar,2.0,1
2871,180.0,600,Uttam Nagar,1.0,1
2872,42.0,900,Uttam Nagar,2.0,1
2875,350.0,1800,Vasant Kunj,3.0,3
2876,250.0,1500,Vasant Kunj,3.0,4
2877,240.0,1450,Vasant Kunj,2.0,4
